Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
6.18;768;21;21;0;4.43;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.2;2.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;270;42;168;75;0;77
6.37;768;21;21;0;4.43;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.2;2.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;270;42;168;75;0;77
6.58;768;21;21;0;4.43;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.2;2.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;270;42;168;75;0;77
6.98;781;21;21;0;4.46;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.21;2.9;345;128;14.7;15.3;1.041;0;1;0;0;1;1;0;0;0;1;0;272;42;168;73;0;81
7.38;807;22;22;0;4.61;85;0;65;55;15;0;54;4;0.42;1.0;1.0;0;0;15;2.75;0.0;2.27;3.1;345;128;14.7;13.2;0.898;0;1;0;0;1;1;0;0;0;1;0;276;42;167;75;0;78
7.77;781;21;21;0;4.46;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.21;2.9;345;128;14.7;13.2;0.898;0;1;0;0;1;1;0;0;0;1;0;273;42;168;75;0;81
8.17;807;21;21;0;4.46;85;0;65;55;15;0;53;4;0.41;1.0;1.0;0;0;15;2.62;0.0;2.21;3.0;345;128;14.7;13.2;0.898;0;1;0;0;1;1;0;0;0;1;0;272;42;168;74;0;81
8.58;832;21;21;0;4.43;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.2;3.1;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;273;42;167;73;0;77
8.98;768;21;21;0;4.43;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.2;2.8;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;270;42;168;74;0;77
9.19;781;21;21;0;4.51;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.23;2.9;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;275;42;167;73;0;81
9.58;768;21;21;0;4.48;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.22;2.9;345;128;14.7;14.82;1.008;0;1;0;0;1;1;0;0;0;1;0;273;42;167;74;0;77
10.0;781;22;22;0;4.56;85;0;65;55;15;0;54;3;0.42;1.0;1.0;0;0;15;2.75;0.0;2.25;3.0;345;128;14.7;14.82;1.008;0;1;0;0;1;1;0;0;0;1;0;279;42;167;72;0;81
10.39;768;21;21;0;4.46;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.21;2.9;345;128;14.7;14.82;1.008;0;1;0;0;1;1;0;0;0;1;0;274;42;168;73;0;81
10.8;807;22;22;0;4.63;85;0;65;55;15;0;54;4;0.42;1.0;1.0;0;0;15;2.75;0.0;2.28;3.1;345;128;14.7;13.81;0.939;0;1;0;0;1;1;0;0;0;1;0;279;42;168;72;0;81
11.21;768;21;21;0;4.38;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.18;2.8;345;128;14.7;13.81;0.939;0;1;0;0;1;1;0;0;0;1;0;274;42;168;72;0;81
11.6;807;22;22;0;4.66;87;0;65;55;15;0;54;4;0.42;1.0;1.0;0;0;15;2.75;0.0;2.3;3.1;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;276;42;164;72;0;81
11.99;820;22;22;0;4.53;85;0;65;55;15;0;54;4;0.41;1.0;1.0;0;0;15;2.75;0.0;2.24;3.1;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;277;42;168;72;0;82
12.4;807;21;21;0;4.43;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.2;3.0;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;273;42;168;72;0;81
12.8;807;22;22;0;4.48;85;0;65;55;15;0;53;4;0.41;1.0;1.0;0;0;15;2.75;0.0;2.22;3.0;345;128;14.7;13.61;0.926;0;1;0;0;1;1;0;0;0;1;0;275;42;167;72;0;81
13.21;845;22;22;0;4.63;85;0;65;55;15;0;54;4;0.41;1.0;1.0;0;0;15;2.75;0.0;2.28;3.3;345;128;14.7;13.61;0.926;0;1;0;0;1;1;0;0;0;1;0;279;42;168;72;0;81
13.61;781;22;22;0;4.56;85;0;65;55;15;0;54;4;0.42;1.0;1.0;0;0;15;2.75;0.0;2.25;3.0;345;128;14.7;14.21;0.967;0;1;0;0;1;1;0;0;0;1;0;277;42;168;72;0;82
14.0;820;22;22;0;4.61;85;0;65;55;15;0;54;4;0.41;1.0;1.0;0;0;15;2.75;0.0;2.27;3.2;345;128;14.7;14.21;0.967;0;1;0;0;1;1;0;0;0;1;0;277;42;167;72;0;81
14.42;845;22;22;0;4.61;85;0;65;55;15;0;54;4;0.41;1.0;1.0;0;0;15;2.75;0.0;2.27;3.2;345;128;14.7;14.21;0.967;0;1;0;0;1;1;0;0;0;1;0;278;42;167;71;0;81
14.81;781;21;21;0;4.43;85;0;65;55;15;0;53;3;0.41;1.0;1.0;0;0;15;2.62;0.0;2.2;2.9;345;128;14.7;13.11;0.892;0;1;0;0;1;1;0;0;0;1;0;274;42;168;71;0;81
15.21;820;22;22;0;4.58;85;0;66;55;15;0;53;4;0.41;1.0;1.0;0;0;15;2.75;0.0;2.26;3.1;345;128;14.7;13.11;0.892;0;1;0;0;1;1;0;0;0;1;0;275;42;168;71;0;81
15.42;845;21;21;0;4.48;85;0;64;55;15;0;54;4;0.41;1.0;1.0;0;0;15;2.62;0.0;2.22;3.2;345;128;14.7;13.11;0.892;0;1;0;0;1;1;0;0;0;1;0;276;42;167;72;0;82
15.82;756;22;22;0;4.62;90;0;65;55;15;0;54;4;0.42;1.0;1.0;0;0;15;2.75;0.0;2.3;2.9;345;128;14.7;13.11;0.892;0;1;0;0;1;1;0;0;0;1;0;276;42;161;71;0;81
16.23;704;23;23;0;4.68;87;0;65;55;15;0;55;3;0.43;1.0;1.0;0;0;15;2.88;0.0;2.31;2.7;345;128;14.47;13.11;0.906;0;1;0;0;1;1;0;0;0;1;0;287;42;165;71;0;82
16.62;756;24;24;0;5.05;88;0;66;55;15;0;56;4;0.44;1.0;1.0;0;0;15;3.0;0.0;2.46;3.2;345;128;14.47;16.91;1.169;0;1;0;0;1;1;0;0;0;1;0;296;42;163;71;0;83
17.03;756;22;22;0;4.71;87;0;66;55;15;0;55;4;0.43;1.0;1.0;0;0;15;2.75;0.0;2.32;3.0;345;128;14.7;16.91;1.15;0;1;0;0;1;1;0;0;0;1;0;286;42;165;71;0;41
17.43;807;22;22;0;4.53;87;0;65;55;15;0;53;4;0.41;1.0;1.0;0;0;15;2.75;0.0;2.25;3.0;345;128;14.7;16.91;1.15;0;1;0;0;1;1;0;0;0;1;0;273;42;165;71;0;74
17.82;717;23;23;0;4.72;86;0;66;55;15;0;55;3;0.43;1.0;1.0;0;0;15;2.88;0.0;2.32;2.8;345;128;14.47;16.61;1.148;0;1;0;0;1;1;0;0;0;1;0;285;42;166;71;0;40
18.23;768;23;23;0;4.75;88;0;65;55;15;0;55;3;0.43;1.0;1.0;0;0;15;2.88;0.0;2.34;3.0;345;128;14.47;16.61;1.148;0;1;0;0;1;1;0;0;0;1;0;290;42;162;71;0;82
18.63;807;24;24;0;4.93;87;0;66;55;15;0;56;4;0.44;1.0;1.0;0;0;15;3.0;0.0;2.41;3.3;345;128;14.47;13.61;0.941;0;1;0;0;1;1;0;0;0;1;0;293;42;165;71;0;82
19.05;768;22;22;0;4.6;86;0;66;55;15;0;54;4;0.42;1.0;1.0;0;0;15;2.75;0.0;2.27;2.9;345;128;14.7;13.61;0.926;0;1;0;0;1;1;0;0;0;1;0;283;42;166;71;0;82
19.44;820;23;23;0;4.82;86;0;65;55;15;0;55;4;0.42;1.0;1.0;0;0;15;2.88;0.0;2.36;3.3;345;128;14.47;13.61;0.941;0;1;0;0;1;1;0;0;0;1;0;288;42;166;72;0;82
19.85;756;22;22;0;4.67;86;0;66;55;15;0;55;4;0.43;1.0;1.0;0;0;15;2.75;0.0;2.3;2.9;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;285;42;166;75;0;82
20.24;807;23;23;0;4.82;86;0;65;55;15;0;55;4;0.43;1.0;1.0;0;0;15;2.88;0.0;2.36;3.2;345;128;14.47;13.01;0.899;0;1;0;0;1;1;0;0;0;1;0;289;42;166;73;0;82
20.64;756;23;23;0;4.72;86;0;66;55;15;0;55;4;0.43;1.0;1.0;0;0;15;2.88;0.0;2.32;3.0;345;128;14.47;13.61;0.941;0;1;0;0;1;1;0;0;0;1;0;285;42;166;73;0;82
21.04;832;23;23;0;4.72;86;0;66;55;15;0;55;4;0.42;1.0;1.0;0;0;15;2.88;0.0;2.32;3.3;345;128;14.47;13.61;0.941;0;1;0;0;1;1;0;0;0;1;0;288;42;166;73;0;82
21.45;756;22;22;0;4.55;86;0;65;55;15;0;54;3;0.42;1.0;1.0;0;0;15;2.75;0.0;2.25;2.9;345;128;14.7;13.61;0.926;0;1;0;0;1;1;0;0;0;1;0;283;42;166;72;0;82
21.65;807;23;23;0;4.83;87;0;66;55;15;0;55;4;0.43;1.0;1.0;0;0;15;2.88;0.0;2.37;3.2;345;128;14.47;13.61;0.941;0;1;0;0;1;1;0;0;0;1;0;289;42;165;72;0;90
22.04;781;22;22;0;4.65;86;0;65;55;15;0;55;4;0.43;1.0;1.0;0;0;15;2.75;0.0;2.29;3.0;345;128;14.7;13.61;0.926;0;1;0;0;1;1;0;0;0;1;0;284;42;166;72;0;90
22.45;807;23;23;0;4.86;87;0;66;51;20;0;55;4;0.43;1.0;1.0;0;0;19;2.88;0.0;2.38;3.3;345;128;14.47;13.61;0.941;0;1;0;0;0;1;0;0;0;1;0;288;42;164;72;0;82
22.86;871;23;23;0;4.83;87;0;65;50;20;0;55;4;0.43;1.0;1.0;0;0;20;2.88;0.0;2.37;3.5;345;128;14.47;15.71;1.086;0;1;0;0;0;1;0;0;0;1;0;288;42;165;73;0;82
23.26;717;22;22;0;4.62;88;0;65;50;20;0;55;3;0.43;1.0;1.0;0;0;20;2.75;0.0;2.29;2.8;345;128;14.7;15.71;1.069;0;1;0;0;0;1;0;0;0;1;0;285;42;162;74;0;82
23.65;628;30;30;0;5.88;93;0;65;50;20;0;62;4;0.48;1.0;1.0;0;0;20;3.75;0.0;2.82;3.1;345;128;14.7;14.11;0.96;0;1;0;0;0;1;0;0;0;1;0;338;42;156;72;0;82
24.06;756;31;31;0;6.06;87;0;65;50;20;0;63;5;0.49;1.0;1.0;0;0;20;3.88;0.0;2.86;3.8;345;128;14.59;14.11;0.967;0;1;0;0;0;1;0;0;0;1;0;345;42;164;72;0;86
24.45;845;25;25;0;5.12;86;0;66;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.0;2.48;3.6;345;128;14.47;14.11;0.975;0;1;0;0;0;1;0;0;0;1;0;308;42;166;72;0;91
24.85;717;26;26;0;5.27;88;0;65;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.25;0.0;2.55;3.1;345;128;14.47;14.62;1.01;0;1;0;0;0;1;0;0;0;1;0;314;42;163;73;0;77
25.27;717;31;31;0;6.1;90;0;65;50;20;0;62;4;0.48;1.0;1.0;0;0;20;3.88;0.0;2.89;3.6;345;128;14.59;14.62;1.002;0;1;0;0;0;1;0;0;0;1;0;341;42;160;74;0;86
25.66;807;28;28;0;5.55;86;0;66;50;20;0;60;5;0.47;1.0;1.0;0;0;20;3.5;0.0;2.65;3.7;345;128;14.47;14.22;0.983;0;1;0;0;0;1;0;0;0;1;0;324;42;166;75;0;85
26.06;717;26;26;0;5.21;87;0;65;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.25;0.0;2.52;3.1;345;128;14.47;14.22;0.983;0;1;0;0;0;1;0;0;0;1;0;309;42;165;73;0;84
26.47;704;25;25;0;5.13;87;0;65;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.0;2.49;3.0;345;128;14.47;14.22;0.983;0;1;0;0;0;1;0;0;0;1;0;314;42;164;72;0;84
26.86;679;25;25;0;5.13;87;0;66;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.0;2.49;2.9;345;128;14.47;16.52;1.142;0;1;0;0;0;1;0;0;0;1;0;311;42;164;72;0;84
27.27;768;25;25;0;5.16;87;0;65;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.0;2.5;3.3;345;128;14.47;16.52;1.142;0;1;0;0;0;1;0;0;0;1;0;310;42;164;72;0;84
27.48;832;24;24;0;4.95;86;0;66;50;20;0;56;4;0.43;1.0;1.0;0;0;20;3.0;0.0;2.41;3.4;345;128;14.47;16.52;1.142;0;1;0;0;0;1;0;0;0;1;0;298;42;166;74;0;83
27.87;653;24;24;0;4.97;90;0;65;50;20;0;57;3;0.45;1.0;1.0;0;0;20;3.0;0.0;2.44;2.7;345;128;14.7;14.51;0.987;0;1;0;0;0;1;0;0;0;1;0;307;42;162;73;0;82
28.27;717;30;30;0;5.82;88;0;65;50;20;0;62;4;0.48;1.0;1.0;0;0;20;3.75;0.0;2.77;3.5;345;128;14.47;14.51;1.003;0;1;0;0;0;1;0;0;0;1;0;343;42;163;72;0;87
28.69;845;30;30;0;5.95;88;0;66;50;20;0;63;5;0.48;1.0;1.0;0;0;20;3.75;0.0;2.82;4.2;345;128;14.47;16.61;1.148;0;1;0;0;0;1;0;0;0;1;0;344;42;163;72;0;86
29.09;1050;44;44;4;8.07;86;0;64;40;31;0;73;10;0.59;1.0;1.0;0;0;30;5.5;2.3;3.66;7.1;345;128;14.7;16.61;1.13;0;1;0;0;0;0;0;0;0;1;0;425;50;166;72;0;101
29.48;1255;30;30;0;5.82;86;0;64;43;20;0;59;8;0.52;1.0;1.0;0;0;27;3.75;0.3;2.76;6.1;345;128;14.7;16.61;1.13;0;1;0;0;0;1;0;0;0;1;0;316;43;166;75;0;84
29.88;871;27;27;0;5.46;87;0;66;50;20;0;60;5;0.47;1.0;1.0;0;0;20;3.38;0.3;2.62;4.0;345;128;14.47;13.61;0.941;0;1;0;0;0;1;0;0;0;1;0;322;43;165;73;0;85
30.28;922;31;31;0;6.02;88;0;66;50;20;0;63;6;0.5;1.0;1.0;0;0;20;3.88;0.3;2.85;4.6;345;128;14.59;13.61;0.933;0;1;0;0;0;1;0;0;0;1;0;347;43;163;74;0;88
30.69;896;31;31;0;6.06;87;0;66;50;20;0;64;6;0.5;1.0;1.0;0;0;20;3.88;0.3;2.86;4.5;345;128;14.59;15.72;1.077;0;1;0;0;0;1;0;0;0;1;0;354;43;165;72;0;89
31.09;845;30;30;0;5.88;87;0;65;50;20;0;62;6;0.48;1.0;1.0;0;0;20;3.75;0.3;2.79;4.1;345;128;14.47;15.72;1.086;0;1;0;0;0;1;0;0;0;1;0;341;43;162;73;0;86
31.5;896;29;29;0;5.78;87;0;66;50;20;0;62;5;0.48;1.0;1.0;0;0;20;3.62;0.3;2.75;4.3;345;128;14.47;15.72;1.086;0;1;0;0;0;1;0;0;0;1;0;341;43;166;72;0;87
31.9;935;29;29;0;5.76;87;0;65;50;20;0;61;6;0.48;1.0;1.0;0;0;20;3.62;0.3;2.74;4.5;345;128;14.47;16.12;1.114;0;1;0;0;0;1;0;0;0;1;0;333;43;164;71;0;86
32.3;922;27;27;0;5.45;86;0;65;50;20;0;59;6;0.47;1.0;1.0;0;0;20;3.38;0.3;2.61;4.2;345;128;14.47;16.12;1.114;0;1;0;0;0;1;0;0;0;1;0;318;43;166;72;0;83
32.7;935;26;26;0;5.22;86;0;66;50;20;0;58;5;0.46;1.0;1.0;0;0;20;3.25;0.3;2.52;4.1;345;128;14.47;16.21;1.12;0;1;0;0;0;1;0;0;0;1;0;314;43;166;74;0;85
33.11;896;26;26;0;5.28;87;0;66;52;18;0;59;5;0.46;1.0;1.0;0;0;18;3.25;0.3;2.55;3.9;345;128;14.47;16.21;1.12;0;1;0;0;0;1;0;0;0;1;0;316;43;165;72;0;85
33.51;845;26;26;0;5.26;87;0;66;50;20;0;58;5;0.45;1.0;1.0;0;0;20;3.25;0.3;2.54;3.7;345;128;14.47;16.21;1.12;0;1;0;0;0;1;0;0;0;1;0;310;43;165;72;0;84
33.71;781;24;24;0;4.91;87;0;66;50;20;0;57;4;0.45;1.0;1.0;0;0;20;3.0;0.3;2.4;3.2;345;128;14.47;15.21;1.051;0;1;0;0;0;1;0;0;0;1;0;300;43;165;74;0;83
34.11;730;27;27;0;5.37;88;0;65;50;20;0;60;4;0.47;1.0;1.0;0;0;20;3.38;0.3;2.59;3.3;345;128;14.47;15.21;1.051;0;1;0;0;0;1;0;0;0;1;0;322;43;163;72;0;85
34.51;756;28;28;0;5.65;90;0;65;50;20;0;61;4;0.48;1.0;1.0;0;0;20;3.5;0.3;2.71;3.6;345;128;14.47;15.21;1.051;0;1;0;0;0;1;0;0;0;1;0;332;43;161;72;0;86
34.9;832;29;29;0;5.76;87;0;66;50;20;0;62;5;0.48;1.0;1.0;0;0;20;3.62;0.3;2.74;4.0;345;128;14.47;15.52;1.073;0;1;0;0;0;1;0;0;0;1;0;336;43;165;72;0;86
35.33;807;27;27;0;5.41;87;0;66;50;20;0;60;5;0.47;1.0;1.0;0;0;20;3.38;0.3;2.6;3.6;345;128;14.47;15.52;1.073;0;1;0;0;0;1;0;0;0;1;0;326;43;165;72;0;85
35.72;807;28;28;0;5.53;87;0;66;50;20;0;60;5;0.47;1.0;1.0;0;0;20;3.5;0.3;2.65;3.7;345;128;14.47;14.62;1.01;0;1;0;0;0;1;0;0;0;1;0;327;43;165;72;0;81
36.11;807;29;29;0;5.73;87;0;65;50;20;0;61;5;0.48;1.0;1.0;0;0;20;3.62;0.3;2.73;3.9;345;128;14.47;14.62;1.01;0;1;0;0;0;1;0;0;0;1;0;335;43;164;72;0;82
36.52;884;28;28;0;5.66;87;0;66;50;20;0;61;5;0.48;1.0;1.0;0;0;20;3.5;0.3;2.7;4.2;345;128;14.47;14.62;1.01;0;1;0;0;0;1;0;0;0;1;0;330;43;164;72;0;86
36.92;756;27;27;0;5.51;87;0;66;50;20;0;61;4;0.48;1.0;1.0;0;0;20;3.38;0.3;2.64;3.5;345;128;14.47;16.12;1.114;0;1;0;0;0;1;0;0;0;1;0;331;43;165;74;0;86
37.33;884;30;30;0;5.88;87;0;66;50;20;0;62;5;0.48;1.0;1.0;0;0;20;3.75;0.3;2.79;4.3;345;128;14.47;16.12;1.114;0;1;0;0;0;1;0;0;0;1;0;339;43;165;74;0;86
37.72;896;28;28;0;5.58;87;0;65;50;20;0;60;5;0.47;1.0;1.0;0;0;20;3.5;0.3;2.67;4.2;345;128;14.47;16.91;1.169;0;1;0;0;0;1;0;0;0;1;0;322;43;165;72;0;85
38.13;935;26;26;0;5.21;87;0;66;50;20;0;58;5;0.46;1.0;1.0;0;0;20;3.25;0.3;2.52;4.1;345;128;14.47;16.91;1.169;0;1;0;0;0;1;0;0;0;1;0;312;43;164;71;0;84
38.52;884;26;26;0;5.36;87;0;66;50;20;0;58;5;0.45;1.0;1.0;0;0;20;3.25;0.3;2.58;3.9;345;128;14.47;16.91;1.169;0;1;0;0;0;1;0;0;0;1;0;315;43;164;73;0;85
38.92;781;26;26;0;5.28;87;0;66;50;20;0;59;4;0.46;1.0;1.0;0;0;20;3.25;0.3;2.55;3.4;345;128;14.47;16.21;1.12;0;1;0;0;0;1;0;0;0;1;0;319;43;165;71;0;85
39.34;807;26;26;0;5.26;87;0;66;50;20;0;59;4;0.46;1.0;1.0;0;0;20;3.25;0.3;2.54;3.5;345;128;14.47;16.21;1.12;0;1;0;0;0;1;0;0;0;1;0;317;43;165;71;0;85
39.53;820;25;25;0;5.08;87;0;66;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.3;2.47;3.5;345;128;14.47;16.21;1.12;0;1;0;0;0;1;0;0;0;1;0;312;43;165;71;0;85
39.93;820;25;25;0;5.16;87;0;66;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.3;2.5;3.5;345;128;14.47;14.51;1.003;0;1;0;0;0;1;0;0;0;1;0;314;43;165;71;0;83
40.35;807;25;25;0;5.08;87;0;66;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.3;2.47;3.4;345;128;14.47;14.51;1.003;0;1;0;0;0;1;0;0;0;1;0;312;43;165;71;0;83
40.73;820;27;27;0;5.36;87;0;66;50;20;0;59;5;0.45;1.0;1.0;0;0;20;3.38;0.3;2.58;3.7;345;128;14.47;14.92;1.031;0;1;0;0;0;1;0;0;0;1;0;318;43;165;71;0;85
41.14;845;28;28;0;5.61;87;0;66;50;20;0;60;5;0.46;1.0;1.0;0;0;20;3.5;0.3;2.68;4.0;345;128;14.47;14.92;1.031;0;1;0;0;0;1;0;0;0;1;0;321;43;165;71;0;85
41.55;896;28;28;0;5.51;87;0;66;50;20;0;59;5;0.46;1.0;1.0;0;0;20;3.5;0.3;2.64;4.1;345;128;14.47;14.92;1.031;0;1;0;0;0;1;0;0;0;1;0;318;43;165;70;0;85
41.95;820;25;25;0;5.16;87;0;66;50;20;0;58;4;0.45;1.0;1.0;0;0;20;3.12;0.3;2.5;3.5;345;128;14.47;15.62;1.079;0;1;0;0;0;1;0;0;0;1;0;314;43;165;71;0;85
42.35;807;25;25;0;5.11;87;0;66;52;18;0;58;4;0.45;1.0;1.0;0;0;18;3.12;0.3;2.48;3.4;345;128;14.47;15.62;1.079;0;1;0;0;1;1;0;0;0;1;0;310;43;165;72;0;84
42.76;807;28;28;0;5.56;87;0;66;55;15;0;60;5;0.47;1.0;1.0;0;0;15;3.5;0.3;2.66;3.7;345;128;14.47;16.11;1.113;0;1;0;0;1;1;0;0;0;1;0;322;43;165;72;0;85
43.15;935;27;27;0;5.4;86;0;66;55;15;0;58;5;0.46;1.0;1.0;0;0;15;3.38;0.3;2.59;4.2;345;128;14.47;16.11;1.113;0;1;0;0;1;1;0;0;0;1;0;311;43;166;73;0;84
43.55;1089;34;34;2;6.5;88;0;64;36;36;0;63;8;0.52;1.0;1.0;0;0;34;4.25;1.5;3.04;5.9;345;128;14.7;16.11;1.096;0;1;0;0;1;0;0;0;0;1;0;348;47;163;73;0;88
43.95;1511;29;29;0;5.71;87;0;64;32;21;0;56;10;0.52;1.0;1.0;0;0;38;3.62;0.3;2.72;7.2;345;128;14.7;16.61;1.13;0;1;0;0;1;1;0;0;0;1;0;293;43;165;72;0;82
44.35;1165;24;24;0;4.86;89;0;64;59;16;0;54;6;0.46;1.0;1.0;0;0;11;3.0;0.3;2.39;4.7;345;128;14.7;16.61;1.13;0;1;0;0;1;1;0;0;0;1;0;282;43;162;74;0;82
44.75;935;28;28;0;5.61;87;0;65;53;18;0;60;6;0.48;1.0;1.0;0;0;17;3.5;0.3;2.68;4.4;345;128;14.47;21.62;1.494;0;1;0;0;0;1;0;0;0;1;0;320;43;164;73;0;85
45.16;1229;27;27;0;5.4;88;0;64;50;20;0;56;7;0.5;1.0;1.0;0;0;20;3.38;0.3;2.6;5.5;345;128;14.7;21.62;1.471;0;1;0;0;0;1;0;0;0;1;0;295;43;163;73;0;82
45.56;845;25;25;0;5.02;86;0;66;50;20;0;58;5;0.45;1.0;1.0;0;0;20;3.12;0.3;2.44;3.5;345;128;14.47;21.62;1.494;0;1;0;0;0;1;0;0;0;1;0;312;43;166;73;0;84
45.77;807;34;34;2;6.51;87;0;65;50;29;0;68;6;0.52;1.0;1.0;0;0;20;4.25;1.5;3.04;4.4;345;128;14.59;15.82;1.084;0;1;0;0;0;0;0;0;0;1;0;382;47;165;76;0;86
46.17;1268;47;47;3;8.47;88;0;64;35;35;0;72;13;0.63;1.0;1.0;0;0;35;5.88;1.7;3.83;8.9;345;128;14.7;15.82;1.076;0;1;0;0;0;0;0;0;0;1;0;416;48;163;72;0;101
46.57;1383;35;35;3;6.68;87;0;64;29;42;0;63;11;0.56;1.0;1.0;0;0;41;4.38;1.7;3.11;7.7;345;128;14.7;15.82;1.076;0;1;0;0;0;0;0;0;0;1;0;344;48;165;73;0;89
46.97;1101;29;29;0;5.66;87;0;64;46;20;0;58;7;0.49;1.0;1.0;0;0;24;3.62;0.3;2.7;5.2;345;128;14.7;14.21;0.967;0;1;0;0;0;1;0;0;0;1;0;314;43;165;74;0;77
47.39;1050;28;28;0;5.58;87;0;64;50;20;0;60;7;0.5;1.0;1.0;0;0;20;3.5;0.3;2.67;4.9;345;128;14.7;14.21;0.967;0;1;0;0;0;1;0;0;0;1;0;320;43;164;73;0;85
47.77;1140;30;30;0;5.91;87;0;64;50;20;0;60;7;0.51;1.0;1.0;0;0;20;3.75;0.3;2.8;5.6;345;128;14.7;15.41;1.048;0;1;0;0;0;1;0;0;0;1;0;321;43;165;72;0;85
48.17;1063;28;28;0;5.46;87;0;65;50;20;0;58;7;0.48;1.0;1.0;0;0;20;3.5;0.3;2.62;4.8;345;128;14.7;15.41;1.048;0;1;0;0;0;1;0;0;0;1;0;312;43;164;73;0;41
48.57;1114;28;28;0;5.53;87;0;65;50;20;0;58;7;0.49;1.0;1.0;0;0;20;3.5;0.3;2.65;5.1;345;128;14.7;15.41;1.048;0;1;0;0;0;1;0;0;0;1;0;314;43;165;71;0;84
48.98;1114;28;28;0;5.47;86;0;64;50;20;0;57;7;0.48;1.0;1.0;0;0;20;3.5;0.3;2.62;5.1;345;128;14.7;15.01;1.021;0;1;0;0;0;1;0;0;0;1;0;304;43;166;72;0;82
49.38;1165;28;28;0;5.48;87;0;64;50;20;0;57;7;0.49;1.0;1.0;0;0;20;3.5;0.3;2.63;5.3;345;128;14.7;15.01;1.021;0;1;0;0;0;1;0;0;0;1;0;306;43;165;77;0;84
49.79;1140;26;26;0;5.23;87;0;64;50;20;0;57;6;0.48;1.0;1.0;0;0;20;3.25;0.3;2.53;5.0;345;128;14.7;14.62;0.995;0;1;0;0;0;1;0;0;0;1;0;301;43;164;71;0;84
50.18;1050;26;26;0;5.18;87;0;65;50;20;0;56;6;0.47;1.0;1.0;0;0;20;3.25;0.3;2.51;4.5;345;128;14.7;14.62;0.995;0;1;0;0;0;1;0;0;0;1;0;296;43;165;71;0;83
50.59;1037;25;25;0;5.08;87;0;65;50;20;0;56;6;0.46;1.0;1.0;0;0;20;3.12;0.3;2.47;4.4;345;128;14.7;14.62;0.995;0;1;0;0;0;1;0;0;0;1;0;295;43;165;71;0;82
