Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
4.59;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
4.8;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
4.99;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
5.39;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
5.8;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;671;;136;183;0;154
6.2;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;136;183;0;154
6.61;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;670;;135;183;0;154
7.01;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
7.41;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;136;183;0;154
7.8;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;135;183;0;154
8.01;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
8.43;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;136;183;0;154
8.81;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;136;183;0;154
9.22;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;136;183;0;154
9.61;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
10.01;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;671;;136;183;0;154
10.43;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;671;;136;183;0;153
10.83;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;136;183;0;154
11.22;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;136;183;0;154
11.64;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;90;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;136;183;0;154
12.04;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;136;183;0;140
12.44;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;136;183;0;154
12.84;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;135;183;0;154
13.24;0.0;0;0;0;18;92;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;136;183;0;154
13.62;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;138;183;0;140
14.03;0.0;0;0;0;18;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;139;183;0;154
14.25;0.0;0;0;0;18;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;139;183;0;154
14.65;0.0;0;0;0;18;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;139;183;0;154
15.04;0.0;0;0;0;18;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;139;183;0;140
15.45;0.0;0;0;0;18;89;0;50;40;0;107;0;0.75;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;676;;139;183;0;155
15.83;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;138;183;0;154
16.26;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;138;183;0;154
16.65;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;137;183;0;154
17.05;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;183;0;154
17.45;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;183;0;154
17.84;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;137;183;0;140
18.25;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;137;182;0;154
18.65;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;182;0;154
19.07;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;137;182;0;154
19.46;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;182;0;154
19.86;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;671;;137;182;0;154
20.27;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;182;0;154
20.46;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;138;183;0;154
20.86;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;138;183;0;154
21.28;0.0;0;0;0;18;90;0;50;40;0;107;0;0.75;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;676;;138;183;0;154
21.66;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;138;183;0;154
22.07;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;138;183;0;156
22.47;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;138;183;0;154
22.87;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;138;183;0;154
23.28;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;183;0;154
23.68;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;137;183;0;140
24.08;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;183;0;154
24.49;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;673;;137;182;0;154
24.89;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;138;182;0;154
25.3;0.0;0;0;0;18;91;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;672;;137;182;0;154
25.7;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;137;183;0;154
26.09;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;138;182;0;154
26.3;0.0;0;0;0;18;90;0;50;40;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;138;182;0;154
26.69;0.0;0;0;0;18;93;0;50;0;0;106;0;0.74;1.0;1.0;0;0;91;0;20;0.0;0.0;7.46;;345;128;14.7;;;0;0;0;1;1;1;1;0;0;1;0;675;;134;182;0;145
27.09;179;79;79;0;18;104;0;54;16;0;94;2;0.66;1.0;1.0;0;0;91;0;16;9.88;0.0;7.52;2.6;345;128;14.04;;;0;0;0;1;1;1;1;0;0;1;0;577;;119;182;0;148
27.5;218;60;60;0;14;104;0;54;16;0;95;3;0.67;1.0;1.0;0;0;91;0;16;7.5;0.0;6.02;2.5;345;128;14.7;;;0;1;0;1;1;1;1;0;0;1;0;587;;119;181;0;149
27.91;1422;46;46;0;9.45;94;0;36;34;0;70;14;0.62;1.0;1.0;0;0;91;0;34;5.75;0.0;4.25;11.2;345;128;14.7;;;0;1;0;0;1;1;1;0;0;1;0;398;;132;182;0;92
28.3;1691;15;15;0;3.63;75;0;27;43;0;47;5;0.33;1.0;1.0;0;0;91;0;43;1.88;0.0;1.83;5.1;345;128;14.7;10.21;0.695;0;1;0;0;1;1;0;0;0;1;0;229;;158;183;0;74
28.7;1639;14;14;0;3.41;75;0;27;43;0;45;5;0.31;1.0;1.0;0;0;91;0;43;1.75;0.0;1.74;4.7;345;128;14.7;10.21;0.695;0;1;0;0;1;1;0;0;0;1;0;210;;159;183;0;82
29.1;1537;14;14;0;3.4;74;0;28;41;0;46;4;0.31;1.0;1.0;0;0;91;0;42;1.75;0.0;1.73;4.4;345;128;14.7;10.21;0.695;0;1;0;0;1;1;0;0;0;1;0;216;;160;183;0;73
29.5;1345;13;13;0;3.32;76;0;31;39;0;46;4;0.3;1.0;1.0;0;0;91;0;39;1.62;0.0;1.71;3.7;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;220;;158;183;0;73
