Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
6.8;0.0;0;0;3;6.25;107;0;50;37;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;1.7;3.04;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;667;;137;135;0;154
7.01;0.0;0;0;3;6.25;107;0;50;37;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;1.7;3.04;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;667;;137;135;0;154
7.42;0.0;0;0;3;6.25;108;0;50;37;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;1.7;3.04;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;667;;136;135;0;154
8.82;0.0;0;0;2;6.25;108;0;50;37;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;1.2;3.04;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;666;;136;135;0;150
9.01;0.0;0;0;2;6.25;108;0;50;37;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;1.2;3.04;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;665;;136;135;0;150
9.41;0.0;0;0;2;6.25;108;0;50;37;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;1.2;3.04;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;666;;136;135;0;150
9.81;0.0;0;0;2;6.25;108;0;50;37;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;1.2;3.04;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;664;;136;135;0;73
10.23;0.0;0;0;1;6.25;108;0;50;30;0;105;0;0.8;1.0;1.0;0;0;128;0;20;0.0;0.6;3.04;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;665;;136;135;0;150
10.62;0.0;0;0;0;6.25;107;0;50;30;0;106;0;0.8;1.0;1.0;0;0;128;0;20;0.0;0.0;3.04;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;668;;137;135;0;154
11.02;0.0;0;0;0;6.25;107;0;50;30;0;106;0;0.8;1.0;1.0;0;0;128;0;20;0.0;0.0;3.04;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;668;;137;134;0;154
