Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
7.22;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;139;117;0;70
7.61;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;139;117;0;150
8.02;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;139;117;0;150
8.43;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;139;117;0;154
8.83;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;139;117;0;154
9.23;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;11.71;0.797;0;0;0;0;1;1;0;0;0;1;0;675;;139;117;0;154
9.64;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;11.71;0.797;0;0;0;0;1;1;0;0;0;1;0;675;;139;117;0;154
10.04;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;11.71;0.797;0;0;0;0;1;1;0;0;0;1;0;674;;139;117;0;154
10.44;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;9.91;0.674;0;0;0;0;1;1;0;0;0;1;0;675;;139;117;0;148
10.83;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;9.91;0.674;0;0;0;0;1;1;0;0;0;1;0;674;;139;117;0;110
11.23;0.0;0;0;0;5.0;89;0;50;24;0;106;0;0.7;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;13.01;0.885;0;0;0;0;1;1;0;0;0;1;0;675;;139;117;0;70
11.63;0.0;0;0;0;5.0;89;0;50;24;0;107;0;0.71;1.0;1.0;0;0;143;0;20;0.0;0.0;2.44;;345;128;14.7;13.01;0.885;0;0;0;0;1;1;0;0;0;1;0;676;;139;117;0;150
