Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
5.8;781;25;25;0;5.16;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.12;0.0;2.49;3.4;345;128;14.47;12.31;;0;1;0;0;1;1;0;0;0;1;0;282;42;167;90;0;82
6.2;807;25;25;0;5.21;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.12;0.0;2.51;3.5;345;128;14.47;12.31;;0;1;0;0;1;1;0;0;0;1;0;283;42;167;90;0;82
6.58;820;25;25;0;5.2;86;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.12;0.0;2.51;3.6;345;128;14.47;12.21;;0;1;0;0;1;1;0;0;0;1;0;279;42;166;90;0;81
6.96;768;24;24;0;5.08;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.0;0.0;2.46;3.3;345;128;14.47;12.21;;0;1;0;0;1;1;0;0;0;1;0;276;42;167;90;0;81
6.99;768;24;24;0;5.08;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.0;0.0;2.46;3.3;345;128;14.47;12.21;;0;1;0;0;1;1;0;0;0;1;0;276;42;167;90;0;81
7.37;820;25;25;0;5.26;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.12;0.0;2.53;3.6;345;128;14.47;11.61;;0;1;0;0;1;1;0;0;0;1;0;283;42;167;90;0;82
7.77;768;24;24;0;5.11;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.0;0.0;2.47;3.3;345;128;14.47;11.61;;0;1;0;0;1;1;0;0;0;1;0;282;42;167;90;0;82
7.84;768;24;24;0;5.11;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.0;0.0;2.47;3.3;345;128;14.47;11.61;;0;1;0;0;1;1;0;0;0;1;0;282;42;167;90;0;82
8.14;807;25;25;0;5.18;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.12;0.0;2.5;3.5;345;128;14.47;11.61;;0;1;0;0;1;1;0;0;0;1;0;280;42;167;90;0;82
8.54;845;25;25;0;5.28;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.12;0.0;2.54;3.7;345;128;14.47;11.51;;0;1;0;0;1;1;0;0;0;1;0;282;42;167;90;0;82
8.93;768;24;24;0;5.13;87;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.0;0.0;2.49;3.3;345;128;14.47;11.51;;0;1;0;0;1;1;0;0;0;1;0;281;42;165;90;0;38
9.3;807;25;25;0;5.21;85;0;66;54;16;0;54;4;0.47;1.0;1.0;0;0;16;3.12;0.0;2.51;3.5;345;128;14.47;11.51;;0;1;0;0;1;1;0;0;0;1;0;280;42;166;90;0;82
9.69;871;26;26;0;5.36;85;0;66;54;16;0;55;4;0.48;1.0;1.0;0;0;16;3.25;0.3;2.57;3.9;345;128;14.47;12.31;;0;1;0;0;1;1;0;0;0;1;0;289;43;167;89;0;82
10.09;1037;30;30;1;5.93;85;0;64;54;16;0;60;7;0.51;1.0;1.0;0;0;16;3.75;0.9;2.8;5.1;345;128;14.7;12.31;;0;1;0;0;1;1;0;0;0;1;0;327;45;167;89;0;86
10.49;1332;26;26;1;5.33;87;0;64;52;18;0;55;7;0.48;1.0;1.0;0;0;18;3.25;0.9;2.57;5.9;345;128;14.7;15.11;;0;1;0;0;1;1;0;0;0;1;0;290;45;164;89;0;74
10.88;1332;23;23;1;4.93;87;0;64;50;18;0;53;7;0.46;1.0;1.0;0;0;20;2.88;0.9;2.41;5.5;345;128;14.7;15.11;;0;1;0;0;1;1;0;0;0;1;0;268;45;164;89;0;77
11.26;1281;24;24;1;5.1;88;0;64;52;20;0;53;7;0.46;1.0;1.0;0;0;18;3.0;0.9;2.48;5.4;345;128;14.7;15.11;;0;1;0;0;1;1;0;0;0;1;0;268;45;163;89;0;74
11.64;1229;24;24;1;4.91;85;0;64;51;18;0;53;6;0.46;1.0;1.0;0;0;19;3.0;0.9;2.39;5.0;345;128;14.7;13.41;;0;1;0;0;1;1;0;0;0;1;0;269;45;167;89;0;77
12.03;1332;25;25;1;5.08;85;0;64;51;18;0;54;7;0.47;1.0;1.0;0;0;19;3.12;0.9;2.46;5.6;345;128;14.7;13.41;;0;1;0;0;1;1;0;0;0;1;0;276;45;167;89;0;78
12.05;1332;25;25;1;5.08;85;0;64;51;18;0;54;7;0.47;1.0;1.0;0;0;19;3.12;0.9;2.46;5.6;345;128;14.7;13.41;;0;1;0;0;1;1;0;0;0;1;0;276;45;167;89;0;78
12.43;1345;24;24;1;5.1;88;0;64;51;18;0;53;7;0.46;1.0;1.0;0;0;19;3.0;0.9;2.48;5.7;345;128;14.7;14.01;;0;1;0;0;1;1;0;0;0;1;0;275;45;162;89;0;78
12.81;1306;24;24;1;5.05;86;0;64;52;19;0;53;7;0.46;1.0;1.0;0;0;18;3.0;0.9;2.45;5.5;345;128;14.7;14.01;;0;1;0;0;1;1;0;0;0;1;0;270;45;166;89;0;50
13.21;1447;30;30;5;6.0;88;0;64;24;45;0;60;9;0.51;1.0;1.0;0;0;46;3.75;2.9;2.84;7.2;345;128;14.7;14.01;;0;1;0;0;1;0;0;0;0;1;0;325;52;163;89;0;99
13.58;1767;25;25;5;5.18;85;0;63;19;50;0;54;10;0.47;1.0;1.0;0;0;51;3.12;2.9;2.5;7.6;345;128;14.7;15.62;;0;1;0;0;1;0;0;0;0;1;0;281;52;167;89;0;36
13.6;1767;25;25;5;5.18;85;0;63;19;50;0;54;10;0.47;1.0;1.0;0;0;51;3.12;2.9;2.5;7.6;345;128;14.7;15.62;;0;1;0;0;1;0;0;0;0;1;0;281;52;167;89;0;36
13.97;1857;22;22;5;4.72;86;0;63;22;48;0;51;9;0.45;1.0;1.0;0;0;48;2.75;2.9;2.32;7.3;345;128;14.82;15.62;;0;1;0;0;1;0;0;0;0;1;0;252;52;166;89;0;38
14.0;1857;22;22;5;4.72;86;0;63;22;48;0;51;9;0.45;1.0;1.0;0;0;48;2.75;2.9;2.32;7.3;345;128;14.82;15.62;;0;1;0;0;1;0;0;0;0;1;0;252;52;166;89;0;38
14.37;1921;22;22;5;4.65;86;0;63;21;47;0;51;9;0.45;1.0;1.0;0;0;49;2.75;2.9;2.29;7.4;345;128;14.82;15.62;;0;1;0;0;1;0;0;0;0;1;0;253;52;166;89;0;76
14.75;1947;22;22;5;4.6;86;0;63;23;47;0;50;9;0.44;1.0;1.0;0;0;47;2.75;2.9;2.27;7.5;345;128;14.82;14.01;;0;1;0;0;1;0;0;0;0;1;0;251;52;166;88;0;76
14.77;1947;22;22;5;4.6;86;0;63;23;47;0;50;9;0.44;1.0;1.0;0;0;47;2.75;2.9;2.27;7.5;345;128;14.82;14.01;;0;1;0;0;1;0;0;0;0;1;0;251;52;166;88;0;76
15.14;1972;22;22;5;4.6;86;0;63;22;49;0;50;9;0.44;1.0;1.0;0;0;48;2.75;3.2;2.27;7.6;345;128;14.82;14.01;;0;1;0;0;1;0;0;0;0;1;0;250;53;166;88;0;73
15.16;1972;22;22;5;4.6;86;0;63;22;49;0;50;9;0.44;1.0;1.0;0;0;48;2.75;3.2;2.27;7.6;345;128;14.82;14.01;;0;1;0;0;1;0;0;0;0;1;0;250;53;166;88;0;73
15.55;3112;29;29;0;5.71;89;0;63;18;25;0;56;20;0.48;1.0;1.0;0;0;52;3.62;0.0;2.73;14.8;345;128;14.7;11.31;;0;1;0;0;1;1;0;0;0;1;0;299;42;162;88;0;40
15.93;2280;14;14;0;3.36;87;0;63;56;25;0;39;7;0.38;1.0;1.0;0;0;14;1.75;0.0;1.78;6.4;345;128;14.82;11.31;;0;1;0;0;1;1;0;0;0;1;0;171;42;165;88;0;53
16.31;1819;84;84;47;16;88;0;64;45;26;0;105;33;0.78;1.0;1.0;0;0;25;10.5;27.6;7.04;25.0;345;128;13.07;11.31;;0;1;0;0;1;0;0;0;0;1;0;661;137;163;88;0;114
16.71;2318;15;15;0;3.51;87;0;63;40;25;0;41;8;0.38;1.0;1.0;0;0;30;1.88;0.0;1.84;6.8;345;128;14.82;11.01;;0;1;0;0;1;1;0;0;0;1;0;184;42;165;88;0;54
17.1;1588;19;19;26;4.65;88;2;64;64;37;0;49;7;0.43;1.0;1.0;0;0;6;2.38;15.4;2.3;6.2;345;128;14.7;11.01;;0;1;0;0;1;0;0;0;0;1;0;245;95;163;88;0;75
17.49;2689;37;37;0;7.07;88;0;63;26;25;0;65;21;0.53;1.0;1.0;0;0;44;4.62;0.3;3.27;15.8;345;128;14.93;10.51;;0;1;0;0;1;1;0;0;0;1;0;362;43;163;88;0;90
17.87;1985;14;14;0;3.46;87;0;63;60;25;0;40;6;0.38;1.0;1.0;0;0;10;1.75;0.0;1.82;5.7;345;128;14.82;10.51;;0;1;0;0;1;1;0;0;0;1;0;178;42;165;88;0;53
18.26;1229;18;18;0;4.01;87;0;64;72;17;0;46;5;0.41;1.0;1.0;0;0;-2;2.25;0.0;2.04;4.1;345;128;14.7;10.51;;0;1;0;0;1;1;0;0;0;1;0;220;42;165;87;0;74
18.64;807;21;21;0;4.61;87;0;65;66;15;0;51;4;0.45;1.0;1.0;0;0;4;2.62;0.0;2.28;3.1;345;128;14.7;20.12;;0;1;0;0;1;1;0;0;0;1;0;252;42;165;87;0;76
19.03;653;26;26;0;5.33;87;0;65;61;15;0;56;4;0.48;1.0;1.0;0;0;9;3.25;0.0;2.57;2.9;345;128;14.7;20.12;;0;1;0;0;1;1;0;0;0;1;0;297;42;165;87;0;76
19.44;807;27;27;0;5.63;87;0;66;57;15;0;57;5;0.48;1.0;1.0;0;0;13;3.38;0.0;2.69;3.8;345;128;14.47;13.41;;0;1;0;0;1;1;0;0;0;1;0;303;42;164;87;0;84
19.81;999;26;26;0;5.3;86;0;65;55;15;0;54;5;0.47;1.0;1.0;0;0;15;3.25;0.0;2.55;4.4;345;128;14.47;13.41;;0;1;0;0;1;1;0;0;0;1;0;278;42;166;87;0;82
20.21;1089;81;81;41;16;88;0;64;50;20;0;105;20;0.78;1.0;1.0;0;0;20;10.12;23.8;6.78;14.4;345;128;13.07;13.41;;0;1;0;0;1;0;0;0;0;1;0;660;124;163;87;0;154
20.59;2472;23;23;0;4.73;87;0;63;15;25;0;51;13;0.45;1.0;1.0;0;0;55;2.88;0.0;2.33;9.7;345;128;14.82;11.51;;0;1;0;0;1;1;0;0;0;1;0;256;42;165;87;0;76
20.99;1819;16;16;0;3.75;88;0;64;53;24;0;43;7;0.4;1.0;1.0;0;0;17;2.0;0.0;1.94;5.7;345;128;14.7;11.51;;0;1;0;0;1;1;0;0;0;1;0;195;42;163;87;0;56
21.37;1063;20;20;0;4.35;86;0;64;71;16;0;49;5;0.43;1.0;1.0;0;0;-1;2.5;0.0;2.17;3.9;345;128;14.7;11.51;;0;1;0;0;1;1;0;0;0;1;0;245;42;166;87;0;74
21.76;1165;49;49;4;9.06;85;0;64;39;32;0;78;12;0.62;1.0;1.0;0;0;31;6.12;2.6;4.05;8.8;345;128;14.7;24.52;;0;1;0;0;1;0;0;0;0;1;0;462;51;167;87;0;106
22.15;1614;19;19;0;4.22;86;0;64;53;21;0;47;7;0.42;1.0;1.0;0;0;17;2.38;0.3;2.12;5.7;345;128;14.7;24.52;;0;1;0;0;1;1;0;0;0;1;0;229;43;166;87;0;74
22.18;1614;19;19;0;4.22;86;0;64;53;21;0;47;7;0.42;1.0;1.0;0;0;17;2.38;0.3;2.12;5.7;345;128;14.7;24.52;;0;1;0;0;1;1;0;0;0;1;0;229;43;166;87;0;74
22.55;1140;22;22;0;4.6;86;0;64;57;16;0;50;5;0.44;1.0;1.0;0;0;13;2.75;0.0;2.27;4.4;345;128;14.7;17.62;;0;1;0;0;1;1;0;0;0;1;0;249;42;166;87;0;76
22.92;948;22;22;0;4.71;87;0;65;55;15;0;51;4;0.45;1.0;1.0;0;0;15;2.75;0.3;2.32;3.7;345;128;14.7;17.62;;0;1;0;0;1;1;0;0;0;1;0;259;43;165;86;0;76
23.32;1012;24;24;0;5.02;86;0;65;55;15;0;53;5;0.46;1.0;1.0;0;0;15;3.0;0.0;2.44;4.2;345;128;14.47;17.62;;0;1;0;0;1;1;0;0;0;1;0;275;42;166;86;0;78
23.7;986;24;24;0;5.12;86;0;66;55;15;0;53;5;0.46;1.0;1.0;0;0;15;3.0;0.3;2.48;4.2;345;128;14.47;13.51;;0;1;0;0;1;1;0;0;0;1;0;271;43;166;86;0;77
23.72;986;24;24;0;5.12;86;0;66;55;15;0;53;5;0.46;1.0;1.0;0;0;15;3.0;0.3;2.48;4.2;345;128;14.47;13.51;;0;1;0;0;1;1;0;0;0;1;0;271;43;166;86;0;77
24.1;986;23;23;0;4.9;86;0;65;55;15;0;52;5;0.45;1.0;1.0;0;0;15;2.88;0.3;2.39;4.0;345;128;14.47;13.51;;0;1;0;0;1;1;0;0;0;1;0;267;43;166;86;0;77
24.48;948;23;23;0;4.96;87;0;65;55;15;0;53;5;0.46;1.0;1.0;0;0;15;2.88;0.3;2.42;3.9;345;128;14.47;13.21;;0;1;0;0;1;1;0;0;0;1;0;268;43;164;86;0;77
24.87;935;23;23;0;4.91;87;0;65;55;15;0;53;5;0.46;1.0;1.0;0;0;15;2.88;0.3;2.4;3.8;345;128;14.47;13.21;;0;1;0;0;1;1;0;0;0;1;0;269;43;165;86;0;77
25.28;922;23;23;0;4.91;87;0;66;55;15;0;52;4;0.45;1.0;1.0;0;0;15;2.88;0.3;2.4;3.8;345;128;14.47;13.21;;0;1;0;0;1;1;0;0;0;1;0;267;43;165;86;0;77
25.65;884;23;23;0;4.87;86;0;66;55;15;0;52;4;0.45;1.0;1.0;0;0;15;2.88;0.3;2.38;3.6;345;128;14.47;12.21;;0;1;0;0;1;1;0;0;0;1;0;266;43;166;86;0;78
26.05;922;24;24;0;5.0;86;0;65;55;15;0;52;5;0.45;1.0;1.0;0;0;15;3.0;0.3;2.43;3.8;345;128;14.47;12.21;;0;1;0;0;1;1;0;0;0;1;0;266;43;166;86;0;77
26.43;935;27;27;8;5.63;87;1;66;47;30;0;57;5;0.48;1.0;1.0;0;0;23;3.38;4.7;2.69;4.4;345;128;14.47;12.92;;0;1;0;0;1;0;0;0;0;1;0;306;58;164;86;0;84
26.83;1601;34;34;2;6.68;85;0;64;25;48;0;63;12;0.52;1.0;1.0;0;0;45;4.25;1.5;3.1;8.9;345;128;14.7;12.92;;0;1;0;0;1;0;0;0;0;1;0;344;47;167;86;0;86
27.21;1729;19;19;2;4.21;85;0;63;25;44;0;47;8;0.42;1.0;1.0;0;0;45;2.38;1.5;2.11;6.1;345;128;14.7;12.92;;0;1;0;0;1;0;0;0;0;1;0;229;47;167;86;0;74
27.59;1639;20;20;2;4.35;86;0;64;29;42;0;48;7;0.43;1.0;1.0;0;0;41;2.5;1.5;2.17;5.9;345;128;14.7;12.31;;0;1;0;0;1;0;0;0;0;1;0;233;47;166;85;0;70
27.98;1601;20;20;2;4.45;86;0;64;28;43;0;48;7;0.43;1.0;1.0;0;0;42;2.5;1.5;2.21;5.9;345;128;14.7;12.31;;0;1;0;0;1;0;0;0;0;1;0;237;47;166;85;0;74
28.0;1601;20;20;2;4.45;86;0;64;28;43;0;48;7;0.43;1.0;1.0;0;0;42;2.5;1.5;2.21;5.9;345;128;14.7;12.31;;0;1;0;0;1;0;0;0;0;1;0;237;47;166;85;0;74
28.38;2036;45;45;7;8.38;87;0;63;26;44;0;73;20;0.59;1.0;1.0;0;0;44;5.62;4.1;3.79;14.2;345;128;14.82;12.31;;0;1;0;0;1;0;0;0;0;1;0;426;56;165;85;0;107
28.76;2100;15;15;0;3.53;87;0;63;37;25;0;41;7;0.38;1.0;1.0;0;0;33;1.88;0.0;1.85;6.2;345;128;14.82;12.81;;0;1;0;0;1;1;0;0;0;1;0;182;42;164;85;0;54
29.16;1370;21;21;10;4.47;88;1;64;62;39;0;50;6;0.44;1.0;1.0;0;0;8;2.62;6.1;2.23;5.1;345;128;14.7;12.81;;0;1;0;0;1;0;0;0;0;1;0;251;63;163;85;0;76
29.54;2190;46;46;5;8.56;87;0;63;29;47;0;73;21;0.59;1.0;1.0;0;0;41;5.75;2.9;3.86;15.6;345;128;14.82;13.31;;0;1;0;0;1;0;0;0;0;1;0;422;52;165;85;0;89
29.95;1921;16;16;1;3.63;87;0;63;43;25;0;42;7;0.39;1.0;1.0;0;0;27;2.0;0.9;1.89;5.8;345;128;14.82;13.31;;0;1;0;0;1;1;0;0;0;1;0;191;45;165;85;0;54
30.32;2536;46;46;10;8.4;88;0;62;25;47;0;73;25;0.59;1.0;1.0;0;0;45;5.75;5.8;3.8;17.8;345;128;14.93;13.31;;0;1;0;0;1;0;0;0;0;1;0;426;62;163;85;0;89
30.7;2549;22;22;8;4.66;87;0;63;19;51;0;51;13;0.45;1.0;1.0;0;0;51;2.75;4.7;2.3;9.9;345;128;14.82;10.91;;0;1;0;0;1;0;0;0;0;1;0;256;58;164;85;0;76
30.73;2549;22;22;8;4.66;87;0;63;19;51;0;51;13;0.45;1.0;1.0;0;0;51;2.75;4.7;2.3;9.9;345;128;14.82;10.91;;0;1;0;0;1;0;0;0;0;1;0;256;58;164;85;0;76
31.1;2485;20;20;6;4.31;87;0;63;20;49;0;48;11;0.43;1.0;1.0;0;0;50;2.5;3.5;2.16;8.9;345;128;14.82;10.91;;0;1;0;0;1;0;0;0;0;1;0;232;54;164;85;0;35
31.49;2318;19;19;6;4.18;87;0;63;22;48;0;47;10;0.42;1.0;1.0;0;0;48;2.38;3.5;2.11;8.1;345;128;14.82;13.81;;0;1;0;0;1;0;0;0;0;1;0;228;54;164;85;0;70
31.88;2228;20;20;5;4.33;87;0;63;20;49;0;48;10;0.43;1.0;1.0;0;0;50;2.5;3.2;2.17;8.0;345;128;14.82;13.81;;0;1;0;0;1;0;0;0;0;1;0;235;53;165;85;0;74
32.26;2152;21;21;6;4.38;87;0;63;20;50;0;49;10;0.43;1.0;1.0;0;0;50;2.62;3.5;2.19;7.9;345;128;14.82;13.81;;0;1;0;0;1;0;0;0;0;1;0;240;54;165;84;0;75
32.66;2228;33;33;22;6.36;87;0;63;18;53;0;64;16;0.53;1.0;1.0;0;0;52;4.12;13.1;2.98;11.8;345;128;14.82;14.32;;0;1;0;0;1;0;0;0;0;1;0;359;87;165;84;0;89
33.04;2779;25;25;12;5.06;87;0;62;15;55;0;54;15;0.47;1.0;1.0;0;0;55;3.12;7.0;2.46;11.7;345;128;14.93;14.32;;0;1;0;0;1;0;0;0;0;1;0;277;66;165;84;0;77
33.43;2856;23;23;12;4.75;86;0;62;16;54;0;52;15;0.45;1.0;1.0;0;0;54;2.88;7.0;2.33;11.3;345;128;14.93;15.52;;0;1;0;0;1;0;0;0;0;1;0;265;66;166;84;0;77
33.45;2856;23;23;12;4.75;86;0;62;16;54;0;52;15;0.45;1.0;1.0;0;0;54;2.88;7.0;2.33;11.3;345;128;14.93;15.52;;0;1;0;0;1;0;0;0;0;1;0;265;66;166;84;0;77
33.82;2882;23;23;12;4.68;87;0;62;18;52;0;51;14;0.45;1.0;1.0;0;0;52;2.88;7.0;2.31;11.2;345;128;14.93;15.52;;0;1;0;0;1;0;0;0;0;1;0;258;66;165;84;0;76
34.21;2882;23;23;12;4.75;86;0;62;16;53;0;52;15;0.45;1.0;1.0;0;0;54;2.88;7.0;2.33;11.4;345;128;14.93;15.52;;0;1;0;0;1;0;0;0;0;1;0;260;66;166;84;0;76
34.23;2882;23;23;12;4.75;86;0;62;16;53;0;52;15;0.45;1.0;1.0;0;0;54;2.88;7.0;2.33;11.4;345;128;14.93;15.52;;0;1;0;0;1;0;0;0;0;1;0;260;66;166;84;0;76
34.61;2638;15;15;0;3.42;86;0;63;30;25;0;40;9;0.38;1.0;1.0;0;0;40;1.88;0.0;1.8;7.5;345;128;14.82;14.71;;0;1;0;0;1;1;0;0;0;1;0;179;42;166;84;0;54
34.99;1883;16;16;0;3.73;85;0;63;63;25;0;43;7;0.4;1.0;1.0;0;0;7;2.0;0.0;1.92;5.9;345;128;14.82;14.71;;0;1;0;0;1;1;0;0;0;1;0;195;42;167;84;0;56
35.38;1089;20;20;0;4.36;85;0;64;71;16;0;49;5;0.43;1.0;1.0;0;0;-1;2.5;0.0;2.17;4.0;345;128;14.7;14.71;;0;1;0;0;1;1;0;0;0;1;0;244;42;167;84;0;75
35.76;781;25;25;0;5.3;86;0;66;66;15;0;55;4;0.48;1.0;1.0;0;0;4;3.12;0.0;2.55;3.4;345;128;14.47;14.71;;0;1;0;0;1;1;0;0;0;1;0;287;42;166;84;0;82
35.79;781;25;25;0;5.3;86;0;66;66;15;0;55;4;0.48;1.0;1.0;0;0;4;3.12;0.0;2.55;3.4;345;128;14.47;14.71;;0;1;0;0;1;1;0;0;0;1;0;287;42;166;84;0;82
36.17;820;82;82;135;20;87;2;64;60;9;0;107;15;0.8;1.0;1.0;0;0;10;10.25;78.8;8.27;13.4;345;128;13.07;14.71;;0;1;0;0;1;0;0;0;0;1;0;676;313;164;84;0;154
36.55;2946;81;81;31;16;88;0;64;44;26;0;99;49;0.75;1.0;1.0;0;0;26;10.12;18.0;6.83;39.2;345;128;13.54;10.81;;0;1;0;0;1;0;0;0;0;1;0;617;104;163;83;0;150
36.95;2741;15;15;0;3.38;87;0;62;45;25;0;40;9;0.38;1.0;1.0;0;0;25;1.88;0.0;1.79;7.7;345;128;14.93;10.81;;0;1;0;0;1;1;0;0;0;1;0;178;42;164;83;0;53
37.32;1806;17;17;0;3.76;87;0;63;65;25;0;43;7;0.4;1.0;1.0;0;0;5;2.12;0.0;1.94;5.7;345;128;14.7;10.81;;0;1;0;0;1;1;0;0;0;1;0;199;42;164;83;0;56
37.71;1140;22;22;0;4.6;86;0;64;71;16;0;51;5;0.45;1.0;1.0;0;0;-1;2.75;0.0;2.27;4.4;345;128;14.7;10.81;;0;1;0;0;1;1;0;0;0;1;0;256;42;166;83;0;76
