Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
36.71;0.0;0;0;0;7.5;94;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.47;;345;128;14.7;15.4;1.048;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;35
37.11;0.0;0;0;0;7.5;94;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.47;;345;128;14.7;16.7;1.136;0;0;0;0;1;1;0;0;0;1;0;16;42;148;79;0;49
37.51;0.0;0;0;0;7.5;94;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.47;;345;128;14.7;16.4;1.116;0;0;0;0;1;1;0;0;0;1;0;16;42;148;79;0;109
37.9;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.1;1.027;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
38.12;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.2;1.034;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
38.51;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.6;1.061;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
38.91;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.3;1.109;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;108
39.33;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.3;1.109;0;0;0;0;1;1;0;0;0;1;0;16;42;148;79;0;50
39.72;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;14.7;1.0;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;41
40.12;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.1;1.027;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
40.53;0.0;0;0;0;7.5;94;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.47;;345;128;14.7;17.0;1.156;0;0;0;0;1;1;0;0;0;1;0;16;42;148;79;0;108
40.93;0.0;0;0;0;7.5;94;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.47;;345;128;14.7;16.3;1.109;0;0;0;0;1;1;0;0;0;1;0;16;42;148;79;0;38
41.32;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.5;1.122;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;109
41.53;0.0;0;0;0;7.5;94;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.47;;345;128;14.7;15.0;1.02;0;0;0;0;1;1;0;0;0;1;0;16;42;148;79;0;38
41.93;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.4;1.048;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
42.34;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.5;1.122;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
42.73;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;11.0;0.748;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;109
43.13;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.7;1.068;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;49
43.54;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;14.6;0.993;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;41
43.94;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.4;1.116;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
44.35;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.1;1.095;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
44.74;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;17.2;1.17;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;43
44.94;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.7;1.068;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;109
45.34;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.2;1.034;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;50
45.75;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.4;1.048;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
46.14;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.0;1.088;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
46.54;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.4;1.116;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;44
46.94;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.1;1.027;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;49
47.35;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.7;1.068;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;41
47.75;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;17.2;1.17;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
48.16;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.4;1.116;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
48.36;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.1;1.095;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
48.77;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;14.7;1.0;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;108
49.17;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.0;1.088;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;50
49.57;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.5;1.122;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
49.96;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;17.8;1.211;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
50.36;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.6;1.061;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;77
50.76;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.0;1.088;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;49
51.16;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.9;1.15;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;41
51.38;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.7;1.136;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
51.77;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;17.0;1.156;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
52.18;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.5;1.054;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
52.58;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;14.8;1.007;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;109
52.99;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.0;1.02;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;50
53.38;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;17.1;1.163;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;41
53.79;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.2;1.102;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
54.2;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;14.8;1.007;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;108
54.59;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.4;1.048;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;40
54.8;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;16.7;1.136;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;109
55.19;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;17.8;1.211;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
55.59;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;17.0;1.156;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
55.99;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.0;1.02;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;38
56.4;0.0;0;0;0;7.5;95;0;64;55;15;0;0;0.0;0.0;1.0;0;0;15;0.0;0.0;3.48;;345;128;14.7;15.3;1.041;0;0;0;0;1;1;0;0;0;1;0;16;42;147;79;0;108
56.8;64;55;55;0;7.67;118;0;64;54;16;0;0;0.0;0.0;1.0;0;0;16;6.88;0.0;3.66;0.4;345;128;14.7;15.3;1.041;0;1;0;1;1;1;1;0;0;1;0;148;42;112;79;0;51
57.21;653;20;20;0;3.66;105;0;64;54;16;0;0;0.0;0.0;1.0;0;0;16;2.5;0.0;1.99;2.0;345;128;14.7;15.3;1.041;0;1;0;1;1;1;1;0;0;1;0;194;42;132;79;0;55
57.6;666;33;33;0;6.92;92;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;4.12;0.0;3.23;3.8;345;128;14.7;15.3;1.041;0;1;0;0;1;1;0;0;0;1;0;253;42;152;79;0;73
58.0;1012;24;24;0;5.27;86;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.54;4.4;345;128;14.47;15.3;1.057;0;1;0;0;1;1;0;0;0;1;0;263;42;159;79;0;41
58.21;986;24;24;0;5.23;85;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.52;4.3;345;128;14.47;15.3;1.057;0;1;0;0;1;1;0;0;0;1;0;264;42;161;79;0;77
58.61;973;23;23;0;5.16;85;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.49;4.2;345;128;14.47;15.3;1.057;0;1;0;0;1;1;0;0;0;1;0;262;42;161;79;0;77
59.01;1037;24;24;0;5.23;85;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.52;4.5;345;128;14.7;15.3;1.041;0;1;0;0;1;1;0;0;0;1;0;264;42;161;79;0;77
59.4;948;24;24;0;5.21;85;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.51;4.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;160;79;0;76
59.82;935;25;25;0;5.38;85;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.58;4.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;160;79;0;77
60.22;935;25;25;0;5.33;85;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.56;4.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;261;42;160;79;0;41
60.61;973;24;24;0;5.22;86;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.52;4.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;160;79;0;77
61.01;973;23;23;0;5.08;85;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.46;4.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;161;79;0;76
61.41;935;25;25;0;5.33;85;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.56;4.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;161;79;0;86
61.61;896;24;24;0;5.25;84;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.52;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;162;79;0;77
62.02;973;24;24;0;5.2;84;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.5;4.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;162;79;0;76
62.42;884;25;25;0;5.3;84;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.54;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;162;79;0;76
62.82;935;24;24;0;5.08;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.45;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;163;79;0;76
63.24;896;25;25;0;5.36;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.56;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;163;79;0;77
63.65;935;24;24;0;5.03;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.43;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;163;79;0;76
64.04;884;25;25;0;5.31;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.54;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;163;79;0;76
64.43;935;24;24;0;5.08;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.45;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;163;79;0;73
64.64;948;25;25;0;5.17;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.48;4.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;164;79;0;76
65.04;896;24;24;0;5.1;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.45;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;164;79;0;73
65.45;973;25;25;0;5.2;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.49;4.2;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;164;79;0;76
65.84;922;24;24;0;5.0;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.41;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;164;79;0;76
66.26;948;24;24;0;5.11;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.46;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;163;79;0;76
66.65;922;24;24;0;5.08;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.45;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;163;79;0;76
67.05;948;24;24;0;5.03;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.43;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;163;79;0;76
67.44;871;25;25;0;5.15;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.47;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;164;79;0;73
67.84;948;24;24;0;5.01;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.42;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;163;79;0;76
68.25;935;24;24;0;5.03;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.43;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;163;79;0;76
68.46;973;24;24;0;4.98;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.41;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;163;79;0;76
68.86;896;24;24;0;4.93;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.39;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;254;42;163;79;0;73
69.26;871;24;24;0;5.08;85;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.46;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;255;42;160;79;0;84
69.66;935;25;25;0;5.08;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.45;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;163;79;0;76
70.07;935;24;24;0;5.0;84;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.42;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;255;42;162;79;0;76
70.47;896;25;25;0;5.16;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.48;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;163;79;0;73
70.86;922;25;25;0;5.06;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.44;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;163;79;0;76
71.28;922;24;24;0;4.87;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.36;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;165;79;0;73
71.48;884;25;25;0;5.1;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.45;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;164;79;0;76
71.87;935;24;24;0;5.02;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.42;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;164;79;0;76
72.29;896;25;25;0;5.05;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.43;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;165;79;0;76
72.69;948;25;25;0;5.07;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.44;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;164;79;0;76
73.11;871;25;25;0;5.1;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.45;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;164;79;0;41
73.49;973;24;24;0;4.97;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.4;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;164;79;0;73
73.91;884;25;25;0;5.07;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.44;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;164;79;0;76
74.29;973;24;24;0;4.95;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.39;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;164;79;0;76
74.49;884;24;24;0;5.03;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.42;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;255;42;164;79;0;76
74.9;884;25;25;0;5.1;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.45;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;254;42;164;79;0;76
75.3;935;23;23;0;4.73;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.31;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;250;42;163;79;0;38
75.71;896;24;24;0;4.98;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.41;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;255;42;163;79;0;76
76.11;884;24;24;0;5.01;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.42;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;255;42;163;79;0;76
76.51;922;24;24;0;4.88;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.37;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;250;42;163;79;0;76
76.92;922;23;23;0;4.76;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.32;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;249;42;163;79;0;38
77.31;884;24;24;0;4.96;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.4;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;250;42;163;79;0;73
77.53;896;24;24;0;4.96;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.4;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;251;42;163;79;0;76
77.93;845;24;24;0;4.9;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.37;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;249;42;164;79;0;76
78.33;845;23;23;0;4.8;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.33;3.4;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;247;42;164;79;0;75
78.73;871;23;23;0;4.83;83;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.35;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;248;42;163;79;0;75
79.12;871;22;22;0;4.68;83;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.29;3.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;245;42;163;79;0;76
79.53;820;23;23;0;4.87;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.36;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;245;42;164;79;0;72
79.93;845;24;24;0;4.9;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.37;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;246;42;164;79;0;38
80.33;884;23;23;0;4.8;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.33;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;245;42;164;79;0;75
80.73;807;24;24;0;5.02;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.0;0.0;2.42;3.4;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;246;42;164;79;0;76
80.93;781;23;23;0;4.77;82;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.32;3.1;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;242;42;164;79;0;75
81.32;832;23;23;0;4.82;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.34;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;243;42;164;79;0;75
81.72;871;23;23;0;4.82;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.34;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;243;42;164;79;0;75
82.12;820;23;23;0;4.85;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.35;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;243;42;164;79;0;75
82.52;845;23;23;0;4.8;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.33;3.4;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;241;42;164;78;0;38
