Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
20.09;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
20.46;0.0;0;0;150;20;98;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;87.2;8.49;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;342;143;168;0;108
20.84;0.0;0;0;150;20;98;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;87.2;8.49;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;342;143;168;0;50
21.21;0.0;0;0;150;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;87.2;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;342;144;168;0;108
21.6;0.0;0;0;118;20;98;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;68.6;8.49;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;278;144;168;0;41
21.98;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;41
22.36;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;50
22.73;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;40
23.11;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
23.49;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;108
23.88;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;40
24.26;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;41
24.63;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
25.0;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
25.39;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
25.76;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;109
26.17;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
26.52;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;41
26.9;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;38
27.27;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;41
27.66;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
28.03;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;109
28.41;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
28.8;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;42
29.17;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;50
29.56;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
29.92;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
30.32;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;109
30.7;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
31.07;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;42
31.44;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;38
31.82;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
32.21;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
32.58;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;108
32.98;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
33.33;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;42
33.71;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
34.1;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
34.48;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;41
34.85;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;108
35.24;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
35.62;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
35.99;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
36.37;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;114
36.76;0.0;0;0;47;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;27.6;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;137;144;168;0;40
37.13;0.0;0;0;47;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;27.6;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;137;144;168;0;41
37.51;0.0;0;0;47;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;27.6;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;137;144;168;0;41
37.88;0.0;0;0;2;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;1.2;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;46;144;168;0;40
38.27;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
38.66;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;41
39.03;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
39.41;0.0;0;0;94;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;54.7;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;230;144;168;0;41
39.79;0.0;0;0;22;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;13.1;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;87;144;168;0;50
40.15;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;109
40.55;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
40.91;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;41
41.31;0.0;0;0;72;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;42.2;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;187;144;168;0;41
41.69;0.0;0;0;72;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;42.2;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;187;144;168;0;41
42.05;0.0;0;0;72;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;42.2;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;187;144;168;0;50
42.45;0.0;0;0;1;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.6;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;44;144;168;0;109
42.82;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;50
43.2;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;40
43.57;0.0;0;0;2;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;1.5;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;47;144;168;0;50
43.96;0.0;0;0;71;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;41.3;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;184;144;168;0;40
44.33;0.0;0;0;72;20;97;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;42.2;8.48;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;187;144;168;0;41
44.71;0.0;0;0;0;20;97;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.48;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;144;168;0;109
45.08;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;40
45.48;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;42
45.86;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;40
46.21;0.0;0;0;0;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;8.49;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;16;42;143;168;0;41
46.6;0.0;0;0;3;20;98;0;64;50;35;0;0;0.0;0.0;1.0;0;0;20;0.0;1.7;8.49;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;48;143;168;0;50
46.98;0.0;0;0;22;20;98;0;64;50;42;0;0;0.0;0.0;1.0;0;0;20;0.0;13.1;8.49;;345;128;14.7;;;0;0;0;0;1;0;0;0;0;1;0;16;87;143;168;0;108
