Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
50.44;768;23;23;0;4.62;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.88;0.0;2.25;3.0;345;128;14.47;14.21;0.982;0;1;0;0;1;1;0;0;0;1;0;237;42;167;60;0;74
50.8;845;22;22;0;4.6;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;3.2;345;128;14.7;14.01;0.953;0;1;0;0;1;1;0;0;0;1;0;237;42;168;60;0;74
50.82;845;22;22;0;4.6;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.24;3.2;345;128;14.7;14.01;0.953;0;1;0;0;1;1;0;0;0;1;0;237;42;168;60;0;74
51.2;781;22;22;0;4.5;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.2;2.9;345;128;14.7;14.01;0.953;0;1;0;0;1;1;0;0;0;1;0;234;42;167;60;0;74
51.57;871;22;22;0;4.47;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.19;3.2;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;235;42;168;60;0;74
51.94;768;22;22;0;4.57;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;2.9;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;235;42;167;60;0;74
51.96;768;22;22;0;4.57;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.23;2.9;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;235;42;167;60;0;74
52.32;807;22;22;0;4.55;80;0;65;55;15;0;0;0.0;0.0;1.0;0;0;15;2.75;0.0;2.22;3.1;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;234;42;167;60;0;74
52.7;320;61;61;0;0.0;85;0;64;63;7;0;0;0.0;0.0;1.0;0;0;7;7.62;0.0;0.42;0.0;345;128;14.7;14.81;1.007;1;1;0;0;0;1;0;0;0;1;0;251;42;160;58;0;76
53.07;0.0;105;106;0;0.0;87;0;64;70;0;0;0;0.0;0.0;1.0;0;0;0;13.12;0.0;0.43;;345;128;13.34;14.81;1.11;1;1;0;0;0;1;0;0;1;1;1;249;42;158;58;0;76
53.47;0.0;26;26;0;0.0;87;0;64;66;15;0;0;0.0;0.0;1.0;0;0;4;3.25;0.0;0.43;;345;128;14.7;14.81;1.007;1;1;0;0;0;1;0;0;1;1;1;16;42;158;58;0;44
53.84;0.0;21;21;0;0.0;87;0;64;66;20;0;0;0.0;0.0;1.0;0;0;4;2.62;0.0;0.43;;345;128;14.7;14.91;1.014;1;1;0;0;0;1;0;0;1;1;1;16;42;158;58;0;43
54.22;0.0;21;21;0;0.0;87;0;64;66;20;0;0;0.0;0.0;1.0;0;0;4;2.62;0.0;0.43;;345;128;14.7;14.91;1.014;1;1;0;0;0;1;0;0;1;1;1;16;42;158;58;0;43
54.59;0.0;0;0;0;7.5;87;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.44;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;158;58;0;41
54.97;0.0;0;0;0;7.5;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;160;58;0;41
54.99;0.0;0;0;0;7.5;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;160;58;0;41
55.36;0.0;0;0;0;7.5;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;160;57;0;41
55.72;0.0;0;0;0;7.5;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;160;58;0;35
55.75;0.0;0;0;0;7.5;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;160;58;0;35
56.12;0.0;0;0;0;7.5;85;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;160;58;0;41
56.49;0.0;0;0;0;7.5;86;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;159;58;0;35
56.87;0.0;0;0;0;7.5;86;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;159;58;0;40
57.25;0.0;0;0;0;7.5;86;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;159;58;0;40
57.62;0.0;0;0;0;7.5;86;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;159;58;0;43
57.64;0.0;0;0;0;7.5;86;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;159;58;0;43
58.02;0.0;0;0;0;7.5;86;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;159;58;0;34
58.39;0.0;0;0;0;7.5;86;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.43;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;158;58;0;38
58.77;0.0;0;0;0;7.5;87;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.44;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;158;58;0;38
59.14;0.0;0;0;0;7.5;87;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.44;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;158;58;0;38
59.52;0.0;0;0;0;7.5;87;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.44;;345;128;14.7;14.21;0.967;1;0;0;0;0;1;0;0;1;1;1;16;42;158;58;0;38
59.89;0.0;0;0;0;7.5;87;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.44;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;158;58;0;38
59.92;0.0;0;0;0;7.5;87;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.44;;345;128;14.7;14.11;0.96;1;0;0;0;0;1;0;0;1;1;1;16;42;158;58;0;38
