Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
10.87;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;678;;141;185;0;154
11.28;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;43;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;677;;141;185;0;154
11.67;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;677;;141;185;0;155
12.09;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;676;;141;185;0;155
12.48;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;678;;141;185;0;154
12.88;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;676;;141;185;0;146
13.28;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;678;;141;185;0;155
13.69;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;43;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;678;;141;185;0;155
13.88;0.0;0;0;0;31;104;0;50;40;0;106;0;0.81;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;674;;141;185;0;154
14.28;0.0;0;0;0;31;104;0;50;40;0;106;0;0.81;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;675;;141;185;0;156
14.68;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;677;;141;185;0;155
15.1;0.0;0;0;0;31;104;0;50;40;0;107;0;0.82;1.0;1.0;0;0;0;42;20;0.0;0.0;13.02;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;676;;141;185;0;155
