Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1.44;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;133;173;0;154
1.62;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;133;173;0;154
2.03;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;670;;133;173;0;154
2.45;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;670;;133;173;0;154
2.85;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;133;173;0;154
3.24;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;670;;133;173;0;154
3.65;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;670;;133;173;0;140
4.05;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;133;173;0;154
4.44;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;669;;133;173;0;154
4.85;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;133;173;0;154
5.25;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;670;;133;173;0;154
5.65;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;154
6.06;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;133;173;0;154
6.25;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;674;;134;173;0;154
6.67;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;674;;134;173;0;140
7.07;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;674;;134;173;0;154
7.47;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
7.86;0.0;0;0;1;12;94;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.47;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;133;173;0;154
8.28;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;154
8.68;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;154
9.07;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
9.48;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
9.87;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
10.27;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;154
10.68;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
11.09;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;154
11.49;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
11.87;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
12.29;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;140
12.48;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;154
12.88;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
13.3;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;671;;134;173;0;154
13.7;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
14.09;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;673;;134;173;0;140
14.49;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
14.91;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
15.3;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
15.71;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;154
16.12;0.0;0;0;1;12;92;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;673;;135;173;0;145
16.52;0.0;0;0;1;12;92;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;674;;135;173;0;155
16.91;0.0;0;0;1;12;92;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;674;;135;173;0;154
17.31;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;673;;135;173;0;154
17.71;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;673;;134;173;0;154
18.11;0.0;0;0;1;12;93;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;672;;134;173;0;140
18.51;0.0;0;0;1;12;92;0;50;40;0;106;0;0.7;1.0;1.0;0;0;98;0;20;0.0;0.6;5.46;;345;128;14.7;;;0;0;0;0;0;1;0;0;1;1;1;674;;135;173;0;154
