Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
4.04;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
4.43;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
4.82;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
5.24;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
5.64;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
5.84;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
6.24;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;44
6.64;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
7.04;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
7.44;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
7.85;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
8.25;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
8.65;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
9.05;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;43
9.26;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
9.66;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
10.06;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
10.46;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
10.87;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
11.26;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
11.67;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;35
12.07;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
12.27;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
12.67;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
13.07;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
13.47;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
13.88;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
14.29;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
14.69;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
15.09;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
15.49;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;70
15.69;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
16.09;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
16.5;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
16.89;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
17.29;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
17.68;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
18.09;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
18.51;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
18.7;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
19.09;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
19.51;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
19.92;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
20.32;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
20.71;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;35
21.12;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
21.52;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
21.91;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
22.12;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
22.51;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
22.92;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
23.33;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;13.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;43
23.74;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
24.15;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;13.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
24.53;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
24.93;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
25.15;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
25.54;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
25.94;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;35
26.36;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
26.75;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;13.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
27.15;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
27.54;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;13.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
27.96;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
28.34;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
28.55;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
28.96;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
29.36;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
29.75;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;70
30.15;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
30.56;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
30.96;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
31.38;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
31.76;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
31.97;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
32.37;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
32.77;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
33.17;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
33.57;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
33.97;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
34.39;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
34.78;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
35.2;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;35
35.4;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
35.8;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
36.2;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
36.59;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
37.0;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
37.41;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
37.8;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
38.2;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
38.59;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
38.81;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
39.21;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
39.61;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
40.01;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
40.41;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
40.8;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
41.22;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
41.63;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
41.82;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
42.22;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
42.62;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
43.02;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;40
43.43;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
43.82;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
44.23;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;35
44.63;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
45.03;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
45.43;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
45.64;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
46.04;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
46.45;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
46.83;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
