Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
0.07;;;;;;;;;;;;;;;;;;;;;;;;;345;128;;;;;;;;;;;;;;;;;;;;
0.45;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
0.8;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
1.2;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;668;;139;175;0;140
1.59;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;665;;138;175;0;153
1.97;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;670;;139;175;0;154
2.37;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
2.74;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
2.77;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
3.14;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;668;;139;175;0;154
3.53;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;666;;138;175;0;140
3.92;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;669;;139;175;0;154
4.32;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;668;;139;175;0;154
4.69;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
4.71;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
5.11;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;666;;138;175;0;154
5.48;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;669;;139;175;0;154
5.87;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;669;;139;175;0;140
6.26;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
6.64;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
6.67;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
7.04;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;665;;139;175;0;154
7.41;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;669;;139;175;0;154
7.44;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;669;;139;175;0;154
7.85;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;669;;139;175;0;154
8.22;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;666;;138;175;0;154
8.25;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;666;;138;175;0;154
8.59;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
9.0;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;666;;138;175;0;154
9.37;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
9.76;0.0;0;0;0;15;90;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;138;175;0;154
10.15;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;670;;139;175;0;154
10.53;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
10.56;0.0;0;0;0;15;89;0;50;40;0;105;0;0.73;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;667;;139;175;0;154
10.93;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;669;;139;175;0;140
11.32;0.0;0;0;0;15;89;0;50;40;0;106;0;0.74;1.0;1.0;0;0;96;0;20;0.0;0.0;6.45;;345;128;14.7;;;0;0;0;0;1;1;0;0;0;1;0;668;;139;175;0;154
