Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
74.01;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.8;1.007;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
74.38;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.1;1.027;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
74.77;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.8;1.143;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
75.13;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.8;1.143;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
75.15;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.7;1.068;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
75.52;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.0;1.02;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;109
75.89;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.7;1.0;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
76.27;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.1;1.095;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
76.66;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.2;1.034;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
77.04;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.1;1.027;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;107
77.41;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.9;1.082;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
77.78;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.9;1.082;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
77.81;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.9;1.014;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
78.17;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.3;1.109;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
78.55;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.8;1.143;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;107
78.94;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.8;1.007;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;49
79.31;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.5;1.054;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;109
79.68;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.5;1.054;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;40
80.07;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;17.6;1.197;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
80.44;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.4;1.048;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
80.83;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.7;1.0;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;109
81.21;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.8;1.007;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
81.58;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.6;1.061;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
81.95;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.6;1.061;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
81.98;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.8;1.143;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
82.33;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.4;1.048;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;108
82.72;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.2;1.034;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
83.09;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.0;1.02;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;109
83.48;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.2;1.102;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
83.86;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.9;1.15;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;40
84.23;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.2;1.034;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
84.61;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.4;1.048;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;44
84.99;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.2;1.034;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
85.36;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.2;1.034;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
85.38;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.7;1.136;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
85.74;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.6;1.129;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;40
86.12;0.0;0;0;0;12;97;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.6;1.129;0;0;0;0;1;1;0;0;0;1;0;16;42;144;145;0;38
86.14;0.0;0;0;0;12;97;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.9;1.082;0;0;0;0;1;1;0;0;0;1;0;16;42;144;145;0;38
86.51;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;17.5;1.19;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;49
86.88;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.7;1.068;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;107
87.29;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.9;1.15;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
87.65;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.3;1.041;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
88.03;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.5;1.054;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
88.41;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.7;1.0;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;44
88.77;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.7;1.0;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
88.79;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.9;1.082;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
89.15;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.9;1.082;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
89.17;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;17.1;1.163;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;41
89.53;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.5;1.054;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
89.92;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.7;1.136;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;40
90.29;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.6;1.061;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
90.67;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.2;1.102;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;107
91.05;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;16.6;1.129;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;50
91.43;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;15.3;1.041;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
91.8;0.0;0;0;0;12;98;0;64;50;32;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;5.49;;345;128;14.7;14.1;0.959;0;0;0;0;1;1;0;0;0;1;0;16;42;143;145;0;38
92.19;0.0;0;0;0;12;124;0;64;64;0;0;0;0.0;0.0;1.0;0;0;6;0.0;0.0;5.62;;345;128;14.7;15.4;1.048;0;0;0;1;1;1;1;0;0;1;0;53;42;111;145;0;34
92.58;205;39;39;0;10;110;0;64;54;16;0;0;0.0;0.0;1.0;0;0;16;4.88;0.0;4.55;1.7;345;128;14.7;15.4;1.048;0;1;0;1;1;1;1;0;0;1;0;159;42;125;144;0;52
92.97;653;32;32;0;5.7;108;0;64;54;16;0;0;0.0;0.0;1.0;0;0;16;4.0;0.0;2.82;3.1;345;128;14.7;15.4;1.048;0;1;0;1;1;1;1;0;0;1;0;237;42;129;145;0;38
93.34;435;60;60;0;14;99;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;7.5;0.0;5.97;5.0;345;128;14.7;15.4;1.048;0;1;0;0;1;1;0;0;0;1;0;281;42;141;146;0;82
93.71;768;45;45;0;11;88;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;5.62;0.0;4.65;6.7;345;128;14.7;15.4;1.048;0;1;0;0;1;1;0;0;0;1;0;293;42;156;146;0;82
93.73;768;45;45;0;11;88;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;5.62;0.0;4.65;6.7;345;128;14.7;15.4;1.048;0;1;0;0;1;1;0;0;0;1;0;293;42;156;146;0;82
94.09;1101;34;34;0;8.13;87;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;4.25;0.0;3.69;7.5;345;128;14.7;15.4;1.048;0;1;0;0;1;1;0;0;0;1;0;307;42;158;146;0;83
94.45;1537;23;23;0;5.86;85;0;64;32;38;0;0;0.0;0.0;1.0;0;0;38;2.88;0.3;2.77;7.5;345;128;14.7;15.4;1.048;0;1;0;0;1;1;0;0;0;1;0;303;43;160;146;0;83
94.84;1498;22;22;0;5.61;87;0;64;33;38;0;0;0.0;0.0;1.0;0;0;37;2.75;0.0;2.68;7.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;300;42;159;146;0;83
95.22;1422;23;23;0;5.85;86;0;64;33;36;0;0;0.0;0.0;1.0;0;0;37;2.88;0.0;2.77;6.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;300;42;159;146;0;83
95.61;1306;24;24;0;5.88;85;0;64;34;35;0;0;0.0;0.0;1.0;0;0;36;3.0;0.0;2.78;6.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;294;42;160;146;0;77
95.97;1332;25;25;0;6.03;85;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.12;0.0;2.84;6.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;295;42;160;146;0;82
96.35;1319;26;26;0;6.27;86;0;64;36;35;0;0;0.0;0.0;1.0;0;0;34;3.25;0.0;2.94;6.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;298;42;159;146;0;83
96.74;1281;26;26;0;6.38;85;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.25;0.0;2.98;6.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;302;42;161;146;0;84
97.12;1319;25;25;0;6.08;85;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.12;0.0;2.86;6.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;297;42;161;145;0;40
97.5;1332;25;25;0;6.08;83;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;3.12;0.0;2.85;6.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;298;42;163;145;0;41
97.87;1332;25;25;0;5.98;83;0;64;36;35;0;0;0.0;0.0;1.0;0;0;34;3.12;0.0;2.81;6.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;298;42;163;145;0;83
98.26;1345;26;26;0;6.1;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.25;0.0;2.85;6.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;300;42;164;146;0;83
98.63;1332;26;26;0;6.05;82;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;3.25;0.0;2.83;6.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;300;42;164;146;0;82
99.02;1332;26;26;0;6.02;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.25;0.0;2.82;6.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;301;42;165;146;0;146
99.39;1332;25;25;0;5.92;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.12;0.0;2.78;6.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;42;164;146;0;76
99.77;1268;25;25;0;5.9;82;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;3.12;0.0;2.77;6.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;42;165;146;0;83
100.14;1268;25;25;0;5.87;82;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.12;0.0;2.76;6.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;42;165;146;0;82
100.52;1268;25;25;0;5.87;82;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.12;0.0;2.76;6.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;42;165;146;0;82
100.54;1268;25;25;0;5.87;82;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.12;0.0;2.76;6.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;42;165;146;0;82
100.9;1332;25;25;0;5.77;82;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;3.12;0.0;2.72;6.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;42;165;146;0;90
101.28;1370;25;25;0;5.67;82;0;64;35;36;0;0;0.0;0.0;1.0;0;0;35;3.12;0.0;2.68;6.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;42;165;146;0;146
101.66;1306;24;24;0;5.55;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.63;6.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;294;42;165;146;0;82
102.03;1281;25;25;0;5.6;82;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;3.12;0.0;2.65;6.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;295;42;165;146;0;51
102.41;1345;24;24;0;5.57;82;0;64;36;35;0;0;0.0;0.0;1.0;0;0;34;3.0;0.0;2.64;6.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;296;42;165;146;0;83
102.44;1345;24;24;0;5.57;82;0;64;36;35;0;0;0.0;0.0;1.0;0;0;34;3.0;0.0;2.64;6.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;296;42;165;146;0;83
102.79;1345;24;24;0;5.55;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.63;6.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;296;42;165;146;0;82
103.19;1281;24;24;0;5.52;82;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.62;5.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;295;42;165;146;0;82
103.56;1319;23;23;0;5.27;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;2.88;0.0;2.52;5.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;290;42;164;146;0;82
103.94;1281;24;24;0;5.45;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.59;5.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;293;42;165;146;0;82
104.31;1281;25;25;0;5.47;82;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;3.12;0.0;2.6;5.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;294;42;164;146;0;82
104.7;1306;24;24;0;5.4;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.57;5.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;294;42;165;146;0;82
105.08;1255;24;24;0;5.37;82;0;64;35;34;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.56;5.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;293;42;165;146;0;40
105.44;1319;24;24;0;5.37;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.56;5.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;294;42;165;146;0;82
105.47;1319;24;24;0;5.37;82;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;3.0;0.0;2.56;5.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;294;42;165;146;0;82
