Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1.43;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.71;1.001;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
1.83;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.71;1.001;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;92
2.24;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.91;0.878;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;92
2.63;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.91;0.878;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;83
3.04;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.91;0.878;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;82
3.44;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;17.11;1.164;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;83
3.85;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;17.11;1.164;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;99
4.25;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.91;0.878;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;99
4.65;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.91;0.878;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;99
5.06;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.91;0.878;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;99
5.45;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;16.52;1.124;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;99
5.85;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;16.52;1.124;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;99
6.25;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.11;0.892;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
6.66;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.11;0.892;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
6.85;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.11;0.892;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
7.27;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.62;0.995;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
7.66;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.62;0.995;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
8.06;0.0;0;0;0;5.0;85;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.43;;345;128;14.7;14.62;0.995;0;0;0;0;1;1;0;0;0;1;0;332;;145;50;0;86
8.48;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.31;0.905;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
8.87;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.31;0.905;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
9.27;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.21;0.967;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
9.67;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.21;0.967;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
10.09;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.21;0.967;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
10.47;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.71;0.933;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
10.87;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.71;0.933;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
11.27;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.81;0.939;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;86
11.68;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.81;0.939;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;90
12.09;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.81;0.939;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;99
12.47;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.71;1.001;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
12.88;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.71;1.001;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;85
13.09;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;14.71;1.001;0;0;0;0;1;1;0;0;0;1;0;332;;146;50;0;82
13.48;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.31;0.905;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;98
13.9;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.31;0.905;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;99
14.3;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;17.02;1.158;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;99
14.69;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;17.02;1.158;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;99
15.1;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;17.02;1.158;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;92
15.49;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.81;0.871;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;92
15.9;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.81;0.871;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;92
16.29;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;15.82;1.076;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;86
16.69;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;15.82;1.076;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;86
17.1;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;15.82;1.076;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
17.51;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.11;0.892;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;86
17.91;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.11;0.892;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
18.31;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;15.41;1.048;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
18.71;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;15.41;1.048;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
19.11;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;15.41;1.048;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
19.31;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.71;0.933;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
19.73;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.71;0.933;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;85
20.11;0.0;0;0;0;5.0;84;0;50;20;0;61;0;0.39;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;13.71;0.933;0;0;0;0;1;1;0;0;0;1;0;331;;146;50;0;86
20.51;0.0;0;0;0;5.0;84;0;50;20;0;78;0;0.53;1.0;1.0;0;0;210;0;20;0.0;0.0;2.42;;345;128;14.7;12.81;0.871;0;0;0;0;1;1;0;0;0;1;0;458;;146;50;0;106
