Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
7.13;0.0;0;0;0;7.5;97;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.48;;;;;;;0;0;0;0;1;1;0;0;0;1;0;690;43;151;65;0;45
7.52;0.0;0;0;0;7.5;98;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.49;;;;;;;0;0;0;0;1;1;0;0;0;1;0;689;43;149;65;0;155
7.92;0.0;0;0;0;7.5;95;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.48;;;;;;;0;0;0;0;1;1;0;0;0;1;0;689;43;153;65;0;49
8.32;0.0;0;0;0;7.5;97;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.48;;;;;;;0;0;0;0;1;1;0;0;0;1;0;686;43;150;65;0;155
8.72;0.0;0;0;0;7.5;97;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.48;;;;;;;0;0;0;0;1;1;0;0;0;1;0;685;43;150;65;0;153
9.13;0.0;0;0;0;7.5;97;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.48;;;;;;;0;0;0;0;1;1;0;0;0;1;0;685;43;151;65;0;73
9.53;0.0;0;0;0;7.5;97;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.48;;;;;;;0;0;0;0;1;1;0;0;0;1;0;685;43;150;65;0;155
9.74;0.0;0;0;0;7.5;97;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.48;;;;;;;0;0;0;0;1;1;0;0;0;1;0;682;43;150;65;0;45
10.14;0.0;0;0;0;7.5;103;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;683;43;143;65;0;155
10.54;0.0;0;0;0;7.5;102;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;681;43;144;65;0;45
10.94;0.0;0;0;0;7.5;103;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;681;43;142;65;0;150
11.34;0.0;0;0;0;7.5;102;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;682;43;144;65;0;155
11.75;0.0;0;0;0;7.5;103;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;683;43;142;65;0;74
12.15;0.0;0;0;0;7.5;102;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;682;43;144;65;0;155
12.54;0.0;0;0;0;7.5;103;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;683;43;142;65;0;155
12.95;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;142;65;0;150
13.36;0.0;0;0;0;7.5;102;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;144;65;0;155
13.77;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;142;65;0;150
14.17;0.0;0;0;0;7.5;102;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;144;65;0;151
14.57;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;142;65;0;155
14.96;0.0;0;0;0;7.5;102;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;687;43;144;65;0;149
15.36;0.0;0;0;0;7.5;103;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;682;43;142;65;0;155
15.57;0.0;0;0;0;7.5;102;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;685;43;144;65;0;155
15.97;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;142;65;0;150
16.37;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;142;65;0;155
16.76;0.0;0;0;0;7.5;103;0;64;50;20;0;107;0;0.68;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;682;43;143;65;0;150
17.17;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;684;43;142;65;0;150
17.57;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;686;43;143;65;0;155
17.97;0.0;0;0;0;7.5;103;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.52;;;;;;;0;0;0;0;1;1;0;0;0;1;0;685;43;142;65;0;89
23.44;0.0;0;0;0;7.5;102;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;;;0;0;0;0;1;1;0;0;0;1;0;685;43;144;65;0;155
23.84;0.0;0;0;0;7.5;102;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.51;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;685;43;144;65;0;155
24.23;0.0;0;0;0;7.5;101;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.5;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;685;43;145;65;0;155
24.64;0.0;0;0;0;7.5;100;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.5;;;;;16.0;;0;0;0;0;1;1;0;0;0;1;0;684;43;147;65;0;50
25.04;0.0;0;0;0;7.5;101;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.5;;;;;14.91;;0;0;0;0;1;1;0;0;0;1;0;685;43;145;65;0;150
25.45;0.0;0;0;0;7.5;100;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.5;;;;;16.02;;0;0;0;0;1;1;0;0;0;1;0;684;43;146;65;0;152
25.85;0.0;0;0;0;7.5;101;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.5;;;;;16.02;;0;0;0;0;1;1;0;0;0;1;0;688;43;145;65;0;155
26.25;0.0;0;0;0;7.5;100;0;64;50;20;0;108;0;0.69;1.0;1.0;0;0;20;0.0;0.0;3.5;;;;;14.71;;0;0;0;0;1;1;0;0;0;1;0;688;43;147;65;0;155
26.66;115;0;0;0;7.5;117;0;64;54;16;0;102;1;0.66;1.0;1.0;0;0;16;0.0;0.0;3.58;0.7;;;;14.71;;0;0;0;1;1;1;1;0;0;1;0;639;40;123;64;0;51
27.05;269;75;75;0;9.8;114;0;64;54;16;0;101;3;0.65;1.0;1.0;0;0;16;9.38;0.6;4.49;2.2;;;;14.71;;0;1;0;1;1;1;1;0;0;1;0;632;42;128;64;0;51
27.25;1229;48;48;0;9.71;109;0;64;56;12;0;78;12;0.55;1.0;1.0;0;0;14;6.0;0.9;4.43;9.9;;;;10.81;;0;1;0;0;1;1;1;0;0;1;0;459;43;134;64;0;106
27.65;1486;18;18;0;4.38;95;0;64;55;21;0;48;6;0.4;1.0;1.0;0;0;15;2.25;0.9;2.23;5.4;;;;10.81;;0;1;0;0;1;1;0;0;0;1;0;238;43;153;65;0;75
28.06;986;19;19;0;4.5;94;0;64;60;15;0;52;4;0.39;1.0;1.0;0;0;10;2.38;0.9;2.27;3.7;;;;10.81;;0;1;0;0;1;1;0;0;0;1;0;260;43;155;65;0;38
28.46;832;21;21;0;4.78;93;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.38;3.3;;;;17.22;;0;1;0;0;1;1;0;0;0;1;0;279;43;156;65;0;82
28.86;871;21;21;0;4.88;95;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.43;3.5;;;;17.22;;0;1;0;0;1;1;0;0;0;1;0;283;43;154;65;0;81
29.26;896;22;22;0;4.95;92;0;65;55;15;0;55;4;0.41;1.0;1.0;0;0;15;2.75;0.9;2.44;3.7;;;;15.51;;0;1;0;0;1;1;0;0;0;1;0;285;43;157;65;0;82
29.67;935;21;21;0;4.75;92;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.36;3.7;;;;15.51;;0;1;0;0;1;1;0;0;0;1;0;280;43;157;65;0;82
30.06;922;21;21;0;4.72;92;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.35;3.6;;;;15.51;;0;1;0;0;1;1;0;0;0;1;0;278;43;158;65;0;82
30.46;973;21;21;0;4.8;92;0;64;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.38;3.9;;;;14.81;;0;1;0;0;1;1;0;0;0;1;0;279;43;158;65;0;82
30.88;896;21;21;0;4.71;91;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.34;3.5;;;;14.81;;0;1;0;0;1;1;0;0;0;1;0;282;43;159;64;0;82
31.27;845;20;20;0;4.6;92;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.5;0.9;2.3;3.2;;;;14.71;;0;1;0;0;1;1;0;0;0;1;0;280;43;158;64;0;82
31.67;935;21;21;0;4.6;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.29;3.6;;;;14.71;;0;1;0;0;1;1;0;0;0;1;0;276;43;159;64;0;81
32.08;896;21;21;0;4.63;91;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.31;3.5;;;;14.71;;0;1;0;0;1;1;0;0;0;1;0;277;43;159;64;0;40
32.48;896;20;20;0;4.5;90;0;64;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.25;3.4;;;;14.41;;0;1;0;0;1;1;0;0;0;1;0;275;43;160;64;0;41
32.88;948;21;21;0;4.73;91;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.35;3.7;;;;14.41;;0;1;0;0;1;1;0;0;0;1;0;280;43;159;64;0;82
33.09;986;21;21;0;4.71;91;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.34;3.9;;;;14.41;;0;1;0;0;1;1;0;0;0;1;0;279;43;159;64;0;82
35.89;884;21;21;0;4.5;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.25;3.3;;;;16.01;;0;1;0;0;1;1;0;0;0;1;0;280;43;161;64;0;78
36.29;935;21;21;0;4.65;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.31;3.6;;;;15.11;;0;1;0;0;1;1;0;0;0;1;0;283;43;159;64;0;40
36.69;922;21;21;0;4.57;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.28;3.5;;;;15.11;;0;1;0;0;1;1;0;0;0;1;0;278;43;160;64;0;77
37.11;871;20;20;0;4.38;91;0;64;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.21;3.2;;;;15.11;;0;1;0;0;1;1;0;0;0;1;0;274;43;159;64;0;81
37.49;935;22;22;0;4.65;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.31;3.6;;;;14.72;;0;1;0;0;1;1;0;0;0;1;0;283;43;160;64;0;82
37.91;884;21;21;0;4.45;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.23;3.3;;;;14.72;;0;1;0;0;1;1;0;0;0;1;0;279;43;161;64;0;74
38.31;922;21;21;0;4.52;90;0;65;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.62;0.9;2.26;3.5;;;;15.82;;0;1;0;0;1;1;0;0;0;1;0;275;43;160;64;0;77
38.71;896;21;21;0;4.57;92;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.29;3.4;;;;15.82;;0;1;0;0;1;1;0;0;0;1;0;281;43;158;64;0;82
39.11;884;21;21;0;4.43;91;0;64;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.23;3.3;;;;15.82;;0;1;0;0;1;1;0;0;0;1;0;280;43;159;63;0;82
39.52;922;22;22;0;4.6;90;0;66;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.29;3.5;;;;17.42;;0;1;0;0;1;1;0;0;0;1;0;283;43;161;64;0;82
39.71;935;21;21;0;4.5;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.25;3.5;;;;17.42;;0;1;0;0;1;1;0;0;0;1;0;279;43;160;64;0;74
40.11;896;21;21;0;4.47;90;0;64;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.24;3.3;;;;17.42;;0;1;0;0;1;1;0;0;0;1;0;280;43;160;63;0;82
40.51;948;22;22;0;4.6;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.29;3.6;;;;17.31;;0;1;0;0;1;1;0;0;0;1;0;283;43;160;64;0;41
40.92;896;21;21;0;4.47;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.24;3.3;;;;17.31;;0;1;0;0;1;1;0;0;0;1;0;283;43;161;64;0;82
41.32;896;21;21;0;4.47;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.24;3.3;;;;15.41;;0;1;0;0;1;1;0;0;0;1;0;280;43;161;63;0;81
41.72;922;22;22;0;4.6;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.29;3.5;;;;15.41;;0;1;0;0;1;1;0;0;0;1;0;283;43;161;64;0;81
42.13;922;22;22;0;4.58;91;0;65;55;15;0;55;4;0.41;1.0;1.0;0;0;15;2.75;0.9;2.29;3.5;;;;15.41;;0;1;0;0;1;1;0;0;0;1;0;285;43;159;64;0;82
42.52;884;20;20;0;4.37;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.5;0.9;2.2;3.2;;;;15.52;;0;1;0;0;1;1;0;0;0;1;0;281;43;160;64;0;78
42.92;896;21;21;0;4.46;89;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.23;3.3;;;;15.52;;0;1;0;0;1;1;0;0;0;1;0;280;43;162;64;0;82
43.32;948;21;21;0;4.45;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.23;3.5;;;;15.12;;0;1;0;0;1;1;0;0;0;1;0;278;43;161;64;0;82
43.73;948;21;21;0;4.48;89;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.24;3.5;;;;15.12;;0;1;0;0;1;1;0;0;0;1;0;279;43;162;64;0;82
44.13;948;21;21;0;4.45;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.23;3.5;;;;15.12;;0;1;0;0;1;1;0;0;0;1;0;280;43;161;64;0;74
44.53;922;21;21;0;4.43;89;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.22;3.4;;;;16.41;;0;1;0;0;1;1;0;0;0;1;0;280;43;162;64;0;82
44.93;999;21;21;0;4.52;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.26;3.8;;;;16.41;;0;1;0;0;1;1;0;0;0;1;0;278;43;161;64;0;81
45.33;1012;21;21;0;4.51;89;0;64;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.25;3.8;;;;16.31;;0;1;0;0;1;1;0;0;0;1;0;278;43;162;64;0;81
45.75;935;21;21;0;4.47;90;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.24;3.5;;;;16.31;;0;1;0;0;1;1;0;0;0;1;0;279;43;161;64;0;82
45.93;896;21;21;0;4.51;91;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.26;3.4;;;;16.31;;0;1;0;0;1;1;0;0;0;1;0;281;43;159;64;0;82
46.34;922;21;21;0;4.53;89;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.26;3.5;;;;15.02;;0;1;0;0;1;1;0;0;0;1;0;276;43;162;64;0;41
46.74;896;21;21;0;4.45;90;0;65;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.62;0.9;2.23;3.3;;;;15.02;;0;1;0;0;1;1;0;0;0;1;0;275;43;161;64;0;81
47.14;922;21;21;0;4.48;89;0;64;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.24;3.4;;;;15.02;;0;1;0;0;1;1;0;0;0;1;0;279;43;161;64;0;81
47.56;871;20;20;0;4.3;90;0;64;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.17;3.1;;;;14.42;;0;1;0;0;1;1;0;0;0;1;0;273;43;161;64;0;81
47.94;922;22;22;0;4.55;88;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.26;3.5;;;;14.42;;0;1;0;0;1;1;0;0;0;1;0;281;43;163;63;0;40
48.36;884;20;20;0;4.31;89;0;65;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.17;3.2;;;;14.91;;0;1;0;0;1;1;0;0;0;1;0;272;43;161;64;0;81
48.75;922;21;21;0;4.41;89;0;64;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.62;0.9;2.21;3.4;;;;14.91;;0;1;0;0;1;1;0;0;0;1;0;275;43;162;64;0;81
49.15;832;20;20;0;4.3;90;0;65;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.17;3.0;;;;14.91;;0;1;0;0;1;1;0;0;0;1;0;269;43;161;64;0;77
51.97;896;20;20;0;4.35;90;0;64;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.19;3.2;;;;14.31;;0;1;0;0;1;1;0;0;0;1;0;268;43;161;64;0;77
52.37;807;20;20;0;4.28;89;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.16;2.9;;;;13.71;;0;1;0;0;1;1;0;0;0;1;0;271;43;162;64;0;77
52.77;807;20;20;0;4.25;90;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.15;2.9;;;;13.71;;0;1;0;0;1;1;0;0;0;1;0;269;43;161;64;0;77
53.17;807;19;19;0;4.16;89;0;64;55;15;0;52;3;0.39;1.0;1.0;0;0;15;2.38;0.9;2.11;2.8;;;;13.71;;0;1;0;0;1;1;0;0;0;1;0;266;43;162;64;0;81
53.56;768;20;20;0;4.27;90;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.16;2.7;;;;14.31;;0;1;0;0;1;1;0;0;0;1;0;268;43;161;64;0;77
53.98;832;20;20;0;4.37;90;0;65;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.2;3.0;;;;14.31;;0;1;0;0;1;1;0;0;0;1;0;268;43;161;64;0;77
56.99;832;19;19;0;4.22;88;0;64;55;15;0;52;3;0.39;1.0;1.0;0;0;15;2.38;0.9;2.13;2.9;;;;15.52;;0;1;0;0;1;1;0;0;0;1;0;267;43;163;64;0;77
57.39;820;20;20;0;4.27;86;0;65;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.14;2.9;;;;14.11;;0;1;0;0;1;1;0;0;0;1;0;269;43;166;64;0;77
57.79;781;21;21;0;4.46;87;0;65;55;15;0;54;3;0.4;1.0;1.0;0;0;15;2.62;0.9;2.22;2.9;;;;14.11;;0;1;0;0;1;1;0;0;0;1;0;276;43;164;64;0;81
58.2;845;22;22;0;4.53;87;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.25;3.2;;;;14.11;;0;1;0;0;1;1;0;0;0;1;0;280;43;165;64;0;82
58.59;896;21;21;0;4.4;86;0;64;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.62;0.9;2.19;3.3;;;;14.42;;0;1;0;0;1;1;0;0;0;1;0;275;43;166;64;0;77
59.0;884;20;20;0;4.33;87;0;64;55;15;0;53;4;0.39;1.0;1.0;0;0;15;2.5;0.9;2.17;3.2;;;;14.42;;0;1;0;0;1;1;0;0;0;1;0;269;43;164;64;0;77
59.39;832;20;20;0;4.31;87;0;65;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.16;3.0;;;;14.41;;0;1;0;0;1;1;0;0;0;1;0;269;43;164;64;0;77
59.79;845;21;21;0;4.42;88;0;64;55;15;0;54;3;0.4;1.0;1.0;0;0;15;2.62;0.9;2.21;3.1;;;;14.41;;0;1;0;0;1;1;0;0;0;1;0;277;43;163;64;0;40
60.21;768;21;21;0;4.38;87;0;65;55;15;0;54;3;0.4;1.0;1.0;0;0;15;2.62;0.9;2.19;2.8;;;;14.41;;0;1;0;0;1;1;0;0;0;1;0;276;43;164;64;0;77
60.61;781;20;20;0;4.33;87;0;65;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.17;2.8;;;;16.01;;0;1;0;0;1;1;0;0;0;1;0;275;43;164;64;0;81
60.81;845;22;22;0;4.5;86;0;64;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.23;3.2;;;;16.01;;0;1;0;0;1;1;0;0;0;1;0;276;43;166;64;0;81
61.2;820;20;20;0;4.28;87;0;65;55;15;0;52;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.15;2.9;;;;16.01;;0;1;0;0;1;1;0;0;0;1;0;267;43;164;64;0;70
61.61;832;20;20;0;4.36;87;0;65;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.18;3.0;;;;14.71;;0;1;0;0;1;1;0;0;0;1;0;273;43;165;64;0;146
62.02;845;20;20;0;4.33;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.17;3.0;;;;14.71;;0;1;0;0;1;1;0;0;0;1;0;274;43;164;64;0;77
62.41;781;20;20;0;4.28;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.15;2.8;;;;14.52;;0;1;0;0;1;1;0;0;0;1;0;273;43;165;64;0;78
62.81;807;21;21;0;4.41;87;0;65;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.62;0.9;2.2;3.0;;;;14.52;;0;1;0;0;1;1;0;0;0;1;0;275;43;164;64;0;74
63.22;871;21;21;0;4.48;87;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.62;0.9;2.23;3.3;;;;14.52;;0;1;0;0;1;1;0;0;0;1;0;277;43;164;64;0;78
63.62;807;20;20;0;4.27;88;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.15;2.9;;;;14.52;;0;1;0;0;1;1;0;0;0;1;0;274;43;163;64;0;81
66.62;832;21;21;0;4.38;87;0;65;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.62;0.9;2.19;3.0;;;;13.81;;0;1;0;0;1;1;0;0;0;1;0;272;43;165;64;0;77
67.02;832;20;20;0;4.26;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.14;3.0;;;;13.81;;0;1;0;0;1;1;0;0;0;1;0;274;43;164;64;0;78
67.43;768;20;20;0;4.23;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.13;2.7;;;;15.32;;0;1;0;0;1;1;0;0;0;1;0;274;43;165;64;0;81
67.84;820;21;21;0;4.41;87;0;65;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.62;0.9;2.2;3.0;;;;15.32;;0;1;0;0;1;1;0;0;0;1;0;274;43;164;64;0;81
68.24;871;22;22;0;4.5;86;0;64;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.23;3.3;;;;15.32;;0;1;0;0;1;1;0;0;0;1;0;276;43;166;64;0;77
68.63;768;20;20;0;4.26;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.14;2.7;;;;15.52;;0;1;0;0;1;1;0;0;0;1;0;273;43;165;64;0;78
69.03;807;20;20;0;4.26;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.14;2.9;;;;15.52;;0;1;0;0;1;1;0;0;0;1;0;270;43;165;64;0;77
69.44;832;21;21;0;4.38;87;0;64;55;15;0;54;3;0.4;1.0;1.0;0;0;15;2.62;0.9;2.19;3.0;;;;16.01;;0;1;0;0;1;1;0;0;0;1;0;277;43;165;64;0;81
69.84;756;20;20;0;4.26;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.14;2.7;;;;16.01;;0;1;0;0;1;1;0;0;0;1;0;274;43;165;64;0;81
70.24;832;22;22;0;4.5;86;0;65;55;15;0;54;4;0.4;1.0;1.0;0;0;15;2.75;0.9;2.23;3.1;;;;16.01;;0;1;0;0;1;1;0;0;0;1;0;278;43;166;64;0;81
70.43;845;20;20;0;4.28;87;0;64;55;15;0;53;3;0.39;1.0;1.0;0;0;15;2.5;0.9;2.15;3.0;;;;14.51;;0;1;0;0;1;1;0;0;0;1;0;271;43;165;64;0;77
