Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
280.68;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;123;0;154
281.06;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.4;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;122;0;153
281.46;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.2;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;122;0;155
281.85;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.3;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;122;0;154
282.23;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;680;42;142;122;0;145
282.63;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.3;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;121;0;155
283.02;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;679;42;143;121;0;154
283.39;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;679;42;143;121;0;140
283.8;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;679;42;142;123;0;154
284.17;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;122;0;154
284.57;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;122;0;155
284.95;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;122;0;155
285.36;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;140
285.8;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;121;0;141
286.13;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.5;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;121;0;155
286.51;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;121;0;155
286.89;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;121;0;155
286.92;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.4;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;121;0;155
287.37;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;121;0;155
287.76;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.6;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;121;0;155
288.07;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;121;0;155
288.47;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;25.0;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;121;0;155
288.85;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;121;0;155
289.23;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.5;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;121;0;155
289.62;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.3;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;121;0;155
290.01;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.6;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;121;0;155
290.42;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;121;0;155
290.8;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;121;0;155
291.17;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;155
291.2;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;155
291.56;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;155
291.59;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.7;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;155
291.95;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;154
292.35;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;121;0;154
292.74;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.4;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;154
293.13;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.6;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;155
293.51;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;154
293.9;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;154
294.3;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;121;0;154
294.68;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;140
295.1;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;155
295.48;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;155
295.86;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.5;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;155
296.25;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.8;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;154
296.63;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;154
297.03;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.6;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;140
297.42;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;679;42;142;122;0;154
297.79;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;680;42;142;122;0;155
298.19;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;122;0;154
298.57;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;123;0;153
298.96;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;124;0;155
299.36;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;123;0;154
299.74;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.4;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;122;0;155
300.23;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;155
300.54;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;154
300.92;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;122;0;154
301.31;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;123;0;155
301.75;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;680;42;142;121;0;154
302.1;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;146
302.47;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;155
302.86;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;679;42;142;121;0;154
303.24;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;122;0;155
303.64;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.6;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;122;0;154
304.02;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;155
304.42;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;121;0;155
304.8;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;155
305.19;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;121;0;154
305.58;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;681;42;143;122;0;154
305.96;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;121;0;155
305.99;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.4;;0;0;0;0;1;1;0;0;0;1;0;682;42;143;121;0;155
306.36;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;122;0;154
306.74;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;124;0;140
306.76;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;124;0;140
307.15;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.3;;0;0;0;0;1;1;0;0;0;1;0;680;42;143;122;0;155
307.52;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;123;0;154
307.91;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;146
308.32;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.6;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;122;0;155
308.69;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;122;0;155
309.07;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;155
309.1;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;155
309.47;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.2;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;121;0;155
309.87;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;154
310.25;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;123;0;154
310.27;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;123;0;154
310.63;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.3;;0;0;0;0;1;1;0;0;0;1;0;686;42;143;123;0;155
311.03;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;687;42;144;122;0;155
311.42;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;146
311.82;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;123;0;155
312.19;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;155
312.22;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;155
312.59;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;155
312.97;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;154
312.99;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;154
313.37;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;122;0;154
313.75;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.3;;0;0;0;0;1;1;0;0;0;1;0;686;42;144;121;0;154
314.15;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;122;0;140
314.53;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;122;0;140
314.93;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.5;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;122;0;153
315.31;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.4;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;122;0;155
315.7;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.7;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;122;0;154
316.1;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;121;0;154
316.48;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.5;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;153
316.87;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;684;42;144;121;0;155
317.25;0.0;0;0;0;10;102;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;685;42;144;121;0;155
317.65;0.0;0;0;0;10;103;0;64;50;26;0;108;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.0;;0;0;0;0;1;1;0;0;0;1;0;684;42;143;121;0;155
318.05;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.9;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;155
318.43;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;154
318.81;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;24.1;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;154
319.21;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;154
319.58;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;155
319.61;0.0;0;0;0;10;103;0;64;50;26;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.51;;345;128;14.7;23.8;;0;0;0;0;1;1;0;0;0;1;0;683;42;143;121;0;155
319.98;0.0;0;0;0;10;105;0;64;50;0;0;107;0;0.8;1.0;1.0;0;0;20;0.0;0.0;4.53;;345;128;14.7;23.5;;0;0;0;1;1;1;1;0;0;1;0;683;42;140;120;0;155
320.38;231;95;95;0;14;115;0;64;54;16;0;102;3;0.77;1.0;1.0;0;0;16;11.88;0.0;6.08;2.6;345;128;13.34;24.7;;0;1;0;1;1;1;1;0;0;1;0;636;41;126;120;0;153
320.77;461;69;69;0;10;113;0;64;54;16;0;97;6;0.73;1.0;1.0;0;0;16;8.62;0.3;4.71;4.0;345;128;14.7;24.7;;0;1;0;1;1;1;1;0;0;1;0;606;42;129;121;0;150
321.15;1806;31;31;8;7.56;95;0;64;25;56;0;60;12;0.51;1.0;1.0;0;0;45;3.88;4.9;3.5;11.4;345;128;14.7;24.7;;0;1;0;0;1;0;0;0;0;1;0;327;58;154;123;0;85
321.54;1716;19;19;0;5.05;94;0;64;38;34;0;47;7;0.42;1.0;1.0;0;0;32;2.38;0.3;2.49;7.2;345;128;14.7;12.2;;0;1;0;0;1;1;0;0;0;1;0;231;42;155;123;0;74
321.92;845;26;26;0;6.38;95;0;66;49;26;0;57;5;0.48;1.0;1.0;0;0;21;3.25;0.3;3.03;4.5;345;128;14.47;12.2;;0;1;0;0;1;1;0;0;0;1;0;305;42;154;121;0;76
322.3;1037;29;29;0;6.78;93;0;65;44;26;0;59;6;0.5;1.0;1.0;0;0;26;3.62;0.3;3.18;5.9;345;128;14.7;12.2;;0;1;0;0;1;1;0;0;0;1;0;316;42;156;122;0;85
322.33;1037;29;29;0;6.78;93;0;65;44;26;0;59;6;0.5;1.0;1.0;0;0;26;3.62;0.3;3.18;5.9;345;128;14.7;12.2;;0;1;0;0;1;1;0;0;0;1;0;316;42;156;122;0;85
322.69;1345;26;26;0;6.17;92;0;64;42;28;0;54;7;0.47;1.0;1.0;0;0;28;3.25;0.3;2.93;6.9;345;128;14.7;12.2;;0;1;0;0;1;1;0;0;0;1;0;283;42;158;122;0;82
322.71;1345;26;26;0;6.17;92;0;64;42;28;0;54;7;0.47;1.0;1.0;0;0;28;3.25;0.3;2.93;6.9;345;128;14.7;12.2;;0;1;0;0;1;1;0;0;0;1;0;283;42;158;122;0;82
323.1;1473;23;23;0;5.7;92;0;64;40;31;0;52;7;0.45;1.0;1.0;0;0;30;2.88;0.3;2.74;7.0;345;128;14.7;12.2;;0;1;0;0;1;1;0;0;0;1;0;264;42;158;122;0;83
