Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1.42;730;20;20;0;2.93;71;0;55;15;0;59;3;0.35;1.0;1.0;0;0;179;0;15;2.5;0.0;1.53;1.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;319;;165;72;0;85
1.84;756;21;21;0;3.02;70;0;55;15;0;60;3;0.36;1.0;1.0;0;0;179;0;15;2.62;0.0;1.56;1.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;324;;166;72;0;84
2.24;756;21;21;0;3.02;70;0;55;15;0;60;3;0.36;1.0;1.0;0;0;179;0;15;2.62;0.0;1.56;1.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;324;;166;72;0;84
2.63;820;20;20;0;2.91;71;0;55;15;0;59;3;0.34;1.0;1.0;0;0;179;0;15;2.5;0.0;1.52;2.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;316;;165;71;0;84
3.03;730;19;19;0;2.85;70;0;55;15;0;58;3;0.34;1.0;1.0;0;0;179;0;15;2.38;0.0;1.49;1.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;315;;166;71;0;84
3.45;730;21;21;0;3.0;70;0;55;15;0;60;3;0.36;1.0;1.0;0;0;179;0;15;2.62;0.0;1.55;1.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;323;;166;71;0;85
3.86;845;21;21;0;3.08;69;0;55;15;0;60;4;0.35;1.0;1.0;0;0;179;0;15;2.62;0.0;1.58;2.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;322;;167;71;0;85
4.25;832;19;19;0;2.86;69;0;55;15;0;58;3;0.34;1.0;1.0;0;0;179;0;15;2.38;0.0;1.49;2.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;315;;167;71;0;84
4.65;845;19;19;0;2.86;69;0;55;15;0;58;3;0.34;1.0;1.0;0;0;179;0;15;2.38;0.0;1.49;2.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;313;;167;71;0;84
5.04;756;21;21;0;3.03;71;0;55;15;0;60;3;0.36;1.0;1.0;0;0;179;0;15;2.62;0.0;1.57;1.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;323;;165;71;0;85
5.45;781;21;21;0;3.02;70;0;55;15;0;60;3;0.36;1.0;1.0;0;0;179;0;15;2.62;0.0;1.56;2.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;321;;166;71;0;85
5.85;832;20;20;0;2.92;70;0;55;15;0;59;3;0.34;1.0;1.0;0;0;179;0;15;2.5;0.0;1.52;2.0;345;128;14.7;14.71;1.001;0;1;0;0;1;1;0;0;0;1;0;319;;166;71;0;85
6.26;756;19;19;0;2.8;70;0;55;15;0;58;3;0.34;1.0;1.0;0;0;179;0;15;2.38;0.0;1.47;1.8;345;128;14.7;14.51;0.987;0;1;0;0;1;1;0;0;0;1;0;313;;166;71;0;84
6.66;781;20;20;0;3.0;70;0;55;15;0;59;3;0.35;1.0;1.0;0;0;179;0;15;2.5;0.0;1.55;2.0;345;128;14.7;14.51;0.987;0;1;0;0;1;1;0;0;0;1;0;318;;166;71;0;85
6.85;768;21;21;0;3.05;70;0;55;15;0;60;3;0.36;1.0;1.0;0;0;179;0;15;2.62;0.0;1.57;2.0;345;128;14.7;14.51;0.987;0;1;0;0;1;1;0;0;0;1;0;321;;166;71;0;85
7.25;832;19;19;0;2.85;70;0;55;15;0;58;3;0.34;1.0;1.0;0;0;179;0;15;2.38;0.0;1.49;2.0;345;128;14.7;15.51;1.055;0;1;0;0;1;1;0;0;0;1;0;315;;166;71;0;84
7.65;730;19;19;0;2.87;70;0;55;15;0;59;3;0.35;1.0;1.0;0;0;179;0;15;2.38;0.0;1.5;1.7;345;128;14.7;15.51;1.055;0;1;0;0;1;1;0;0;0;1;0;318;;166;71;0;85
8.08;820;21;21;0;3.05;70;0;55;15;0;60;3;0.35;1.0;1.0;0;0;179;0;15;2.62;0.0;1.57;2.1;345;128;14.7;15.51;1.055;0;1;0;0;1;1;0;0;0;1;0;324;;166;71;0;85
8.47;781;19;19;0;2.83;69;0;55;15;0;59;3;0.35;1.0;1.0;0;0;179;0;15;2.38;0.0;1.48;1.8;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;316;;167;71;0;85
8.86;820;19;19;0;2.82;70;0;55;15;0;58;3;0.34;1.0;1.0;0;0;181;0;15;2.38;0.0;1.48;1.9;345;128;14.7;15.41;1.048;0;1;0;0;1;1;0;0;0;1;0;311;;166;70;0;84
9.28;820;19;19;0;2.85;70;0;55;15;0;58;3;0.34;1.0;1.0;0;0;181;0;15;2.38;0.0;1.49;1.9;345;128;14.7;14.71;1.001;0;1;0;0;1;1;0;0;0;1;0;314;;166;70;0;84
9.68;756;20;20;0;2.9;70;0;55;15;0;59;3;0.35;1.0;1.0;0;0;181;0;15;2.5;0.0;1.51;1.8;345;128;14.7;14.71;1.001;0;1;0;0;1;1;0;0;0;1;0;316;;166;70;0;85
10.06;820;21;21;0;3.01;69;0;55;15;0;60;3;0.35;1.0;1.0;0;0;181;0;15;2.62;0.0;1.55;2.1;345;128;14.7;14.71;1.001;0;1;0;0;1;1;0;0;0;1;0;323;;167;70;0;85
10.47;807;20;20;0;2.88;69;0;55;15;0;59;3;0.35;1.0;1.0;0;0;181;0;15;2.5;0.0;1.5;1.9;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;316;;167;70;0;84
10.88;820;20;20;0;2.91;69;0;55;15;0;59;3;0.34;1.0;1.0;0;0;181;0;15;2.5;0.0;1.51;2.0;345;128;14.7;14.81;1.007;0;1;0;0;1;1;0;0;0;1;0;319;;167;70;0;85
11.28;871;20;20;0;2.93;69;0;55;15;0;59;3;0.34;1.0;1.0;0;0;181;0;15;2.5;0.0;1.52;2.1;345;128;14.7;14.42;0.981;0;1;0;0;1;1;0;0;0;1;0;318;;167;70;0;84
11.67;717;21;21;0;2.98;71;0;55;15;0;60;3;0.36;1.0;1.0;0;0;181;0;15;2.62;0.0;1.55;1.8;345;128;14.7;14.42;0.981;0;1;0;0;1;1;0;0;0;1;0;321;;163;70;0;85
12.09;768;22;22;0;3.16;71;0;55;15;0;61;3;0.37;1.0;1.0;0;0;181;0;15;2.75;0.0;1.62;2.0;345;128;14.7;14.42;0.981;0;1;0;0;1;1;0;0;0;1;0;331;;164;70;0;85
12.49;832;19;19;0;2.85;70;0;55;15;0;59;3;0.34;1.0;1.0;0;0;181;0;15;2.38;0.0;1.49;2.0;345;128;14.7;16.41;1.116;0;1;0;0;1;1;0;0;0;1;0;316;;166;70;0;85
12.88;807;19;19;0;2.82;70;0;55;15;0;58;3;0.34;1.0;1.0;0;0;181;0;15;2.38;0.0;1.48;1.9;345;128;14.7;16.41;1.116;0;1;0;0;1;1;0;0;0;1;0;312;;166;70;0;84
13.09;820;21;21;0;3.02;70;0;55;15;0;60;3;0.35;1.0;1.0;0;0;181;0;15;2.62;0.0;1.56;2.1;345;128;14.7;16.41;1.116;0;1;0;0;1;1;0;0;0;1;0;325;;166;70;0;146
13.49;871;19;19;0;2.85;70;0;55;15;0;58;3;0.34;1.0;1.0;0;0;181;0;15;2.38;0.0;1.49;2.1;345;128;14.7;15.91;1.082;0;1;0;0;1;1;0;0;0;1;0;315;;166;70;0;84
13.88;781;20;20;0;2.92;70;0;55;15;0;59;3;0.35;1.0;1.0;0;0;181;0;15;2.5;0.0;1.52;1.9;345;128;14.7;15.91;1.082;0;1;0;0;1;1;0;0;0;1;0;317;;166;70;0;85
