Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
134.27;1012;21;21;0;4.67;87;0;65;51;19;0;51;4;0.43;1.0;1.0;3;1;19;2.62;0.6;2.3;3.9;345;128;14.7;14.11;0.96;0;1;0;0;1;1;0;0;0;1;0;259;42;164;100;3;77
134.3;1012;21;21;0;4.67;87;0;65;51;19;0;51;4;0.43;1.0;1.0;3;1;19;2.62;0.6;2.3;3.9;345;128;14.7;14.11;0.96;0;1;0;0;1;1;0;0;0;1;0;259;42;164;100;3;77
134.67;973;22;22;0;4.73;87;0;65;51;19;0;51;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.33;3.8;345;128;14.7;14.11;0.96;0;1;0;0;1;1;0;0;0;1;0;256;42;164;100;4;76
135.07;935;21;21;0;4.62;86;0;65;51;19;0;51;4;0.42;1.0;1.0;3;1;19;2.62;0.6;2.28;3.6;345;128;14.7;13.81;0.939;0;1;0;0;1;1;0;0;0;1;0;256;42;166;100;4;76
135.44;935;22;22;0;4.71;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.31;3.7;345;128;14.7;13.81;0.939;0;1;0;0;1;1;0;0;0;1;0;261;42;167;100;4;77
135.83;973;23;23;0;4.88;85;0;65;51;19;0;52;4;0.44;1.0;1.0;3;1;19;2.88;0.6;2.38;4.0;345;128;14.47;13.81;0.954;0;1;0;0;1;1;0;0;0;1;0;263;42;167;99;4;77
136.23;884;22;22;0;4.66;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.29;3.4;345;128;14.7;13.51;0.919;0;1;0;0;1;1;0;0;0;1;0;261;42;167;99;4;77
136.6;922;22;22;0;4.76;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.33;3.7;345;128;14.7;13.51;0.919;0;1;0;0;1;1;0;0;0;1;0;261;42;167;99;5;73
136.99;948;22;22;0;4.82;86;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.36;3.8;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;263;42;166;99;5;77
137.02;948;22;22;0;4.82;86;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.36;3.8;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;263;42;166;99;5;77
137.39;845;22;22;0;4.71;85;0;66;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.31;3.3;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;260;42;168;99;5;76
137.77;832;21;21;0;4.66;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.62;0.6;2.29;3.2;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;264;42;167;99;6;77
137.8;832;21;21;0;4.66;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.62;0.6;2.29;3.2;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;264;42;167;99;6;77
138.17;871;22;22;0;4.81;85;0;65;51;19;0;53;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.35;3.5;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;268;42;168;99;6;77
138.56;884;22;22;0;4.83;85;0;65;51;19;0;53;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.36;3.6;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;269;42;168;99;6;77
138.94;845;22;22;0;4.71;85;0;66;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.31;3.3;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;264;42;168;99;7;77
138.96;845;22;22;0;4.71;85;0;66;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.31;3.3;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;264;42;168;99;7;77
139.34;845;22;22;0;4.66;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.29;3.3;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;262;42;167;99;7;74
139.72;922;23;23;0;4.86;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.88;0.6;2.37;3.7;345;128;14.47;13.01;0.899;0;1;0;0;1;1;0;0;0;1;0;265;42;167;99;7;77
140.11;871;22;22;0;4.78;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.34;3.5;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;266;42;167;99;8;77
140.51;845;22;22;0;4.73;85;0;66;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.32;3.3;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;263;42;167;99;8;39
140.9;845;22;22;0;4.78;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.34;3.4;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;267;42;167;99;8;77
141.27;832;21;21;0;4.63;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.62;0.6;2.28;3.2;345;128;14.7;12.71;0.865;0;1;0;0;1;1;0;0;0;1;0;263;42;167;99;9;77
141.68;820;22;22;0;4.71;85;0;65;51;19;0;52;4;0.43;1.0;1.0;3;1;19;2.75;0.6;2.31;3.2;345;128;14.7;12.71;0.865;0;1;0;0;1;1;0;0;0;1;0;260;42;167;99;9;77
142.05;845;21;21;0;4.58;85;0;65;52;18;0;51;4;0.42;1.0;1.0;3;1;18;2.62;0.6;2.26;3.2;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;257;42;167;99;9;42
142.08;845;21;21;0;4.58;85;0;65;52;18;0;51;4;0.42;1.0;1.0;3;1;18;2.62;0.6;2.26;3.2;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;257;42;167;99;9;42
142.44;807;21;21;0;4.66;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.62;0.6;2.29;3.1;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;263;42;167;99;9;77
142.47;807;21;21;0;4.66;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.62;0.6;2.29;3.1;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;263;42;167;99;9;77
142.83;807;21;21;0;4.53;85;0;65;52;18;0;51;3;0.42;1.0;1.0;3;1;18;2.62;0.6;2.24;3.0;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;259;42;167;98;9;76
143.22;807;22;22;0;4.72;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.2;345;128;14.7;13.62;0.927;0;1;0;0;1;1;0;0;0;1;0;263;42;166;98;0;77
143.25;807;22;22;0;4.72;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.2;345;128;14.7;13.62;0.927;0;1;0;0;1;1;0;0;0;1;0;263;42;166;98;0;77
143.63;820;22;22;0;4.81;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;13.62;0.927;0;1;0;0;1;1;0;0;0;1;0;268;42;167;98;0;77
144.0;832;22;22;0;4.66;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.29;3.2;345;128;14.7;14.31;0.973;0;1;0;0;1;1;0;0;0;1;0;264;42;167;98;0;77
144.41;807;22;22;0;4.72;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.2;345;128;14.7;14.31;0.973;0;1;0;0;1;1;0;0;0;1;0;264;42;166;98;0;77
144.78;820;22;22;0;4.77;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.34;3.3;345;128;14.7;14.31;0.973;0;1;0;0;1;1;0;0;0;1;0;263;42;166;98;0;77
145.18;832;22;22;0;4.76;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.33;3.3;345;128;14.7;15.31;1.041;0;1;0;0;1;1;0;0;0;1;0;266;42;167;98;0;77
145.57;871;22;22;0;4.75;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.33;3.4;345;128;14.7;15.31;1.041;0;1;0;0;1;1;0;0;0;1;0;262;42;166;98;0;77
145.94;820;22;22;0;4.83;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.3;345;128;14.7;15.31;1.041;0;1;0;0;1;1;0;0;0;1;0;273;42;167;98;0;81
146.34;820;23;23;0;4.93;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.4;3.4;345;128;14.47;13.31;0.92;0;1;0;0;1;1;0;0;0;1;0;275;42;167;98;0;51
146.72;807;22;22;0;4.83;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.2;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;275;42;167;98;0;77
146.75;807;22;22;0;4.83;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.2;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;275;42;167;98;0;77
147.12;820;22;22;0;4.81;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;12.41;0.844;0;1;0;0;1;1;0;0;0;1;0;275;42;167;98;0;78
147.5;832;23;23;0;4.88;85;0;65;52;18;0;54;4;0.44;1.0;1.0;3;1;18;2.88;0.6;2.38;3.4;345;128;14.47;12.41;0.858;0;1;0;0;1;1;0;0;0;1;0;277;42;167;98;0;90
147.53;832;23;23;0;4.88;85;0;65;52;18;0;54;4;0.44;1.0;1.0;3;1;18;2.88;0.6;2.38;3.4;345;128;14.47;12.41;0.858;0;1;0;0;1;1;0;0;0;1;0;277;42;167;98;0;90
147.89;871;22;22;0;4.83;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.5;345;128;14.7;12.41;0.844;0;1;0;0;1;1;0;0;0;1;0;275;42;168;98;0;146
148.3;807;22;22;0;4.76;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.33;3.2;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;273;42;168;98;0;40
148.67;807;22;22;0;4.83;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.2;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;275;42;167;98;0;91
148.69;807;22;22;0;4.83;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.2;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;275;42;167;98;0;91
149.07;832;23;23;0;4.93;85;0;65;52;18;0;54;4;0.44;1.0;1.0;3;1;18;2.88;0.6;2.4;3.4;345;128;14.47;13.71;0.947;0;1;0;0;1;1;0;0;0;1;0;278;42;167;97;0;81
149.47;845;22;22;0;4.78;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.34;3.4;345;128;14.7;13.71;0.933;0;1;0;0;1;1;0;0;0;1;0;271;42;167;97;0;50
149.85;845;22;22;0;4.77;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.34;3.4;345;128;14.7;13.71;0.933;0;1;0;0;1;1;0;0;0;1;0;265;42;167;97;0;38
150.24;768;23;23;0;4.91;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.39;3.1;345;128;14.47;13.01;0.899;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;77
150.62;871;23;23;0;4.88;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.38;3.5;345;128;14.47;13.01;0.899;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;51
151.0;807;21;21;0;4.67;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.62;0.6;2.3;3.1;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;267;42;167;97;0;77
151.39;781;22;22;0;4.73;86;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.1;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;270;42;166;97;0;77
151.42;781;22;22;0;4.73;86;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.1;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;270;42;166;97;0;77
151.78;820;23;23;0;4.83;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.36;3.3;345;128;14.47;12.61;0.871;0;1;0;0;1;1;0;0;0;1;0;272;42;167;97;0;77
152.18;845;22;22;0;4.81;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.4;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;271;42;167;97;0;77
152.58;781;21;21;0;4.63;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.62;0.6;2.28;3.0;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;265;42;167;97;0;77
152.95;807;22;22;0;4.68;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.3;3.1;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;264;42;167;97;0;73
153.37;845;23;23;0;4.88;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.38;3.4;345;128;14.47;13.21;0.913;0;1;0;0;1;1;0;0;0;1;0;271;42;167;97;0;77
153.72;768;22;22;0;4.75;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.75;0.6;2.33;3.0;345;128;14.7;13.21;0.899;0;1;0;0;1;1;0;0;0;1;0;267;42;166;97;0;77
153.75;768;22;22;0;4.75;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.75;0.6;2.33;3.0;345;128;14.7;13.21;0.899;0;1;0;0;1;1;0;0;0;1;0;267;42;166;97;0;77
154.13;845;23;23;0;4.88;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.38;3.4;345;128;14.47;12.61;0.871;0;1;0;0;1;1;0;0;0;1;0;274;42;167;97;0;81
154.95;820;23;23;0;4.83;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.36;3.3;345;128;14.47;12.61;0.871;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;81
155.32;820;23;23;0;4.83;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.36;3.3;345;128;14.47;14.21;0.982;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;81
155.64;820;23;23;0;4.83;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.36;3.3;345;128;14.47;14.21;0.982;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;81
155.73;820;23;23;0;4.83;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.36;3.3;345;128;14.47;14.21;0.982;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;81
156.1;820;22;22;0;4.8;86;0;66;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;12.91;0.878;0;1;0;0;1;1;0;0;0;1;0;261;42;166;97;0;76
156.13;820;22;22;0;4.8;86;0;66;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;12.91;0.878;0;1;0;0;1;1;0;0;0;1;0;261;42;166;97;0;76
156.51;845;22;22;0;4.8;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.4;345;128;14.7;12.91;0.878;0;1;0;0;1;1;0;0;0;1;0;265;42;166;97;0;77
156.88;756;21;21;0;4.61;88;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.62;0.6;2.28;2.9;345;128;14.7;12.91;0.878;0;1;0;0;1;1;0;0;0;1;0;263;42;163;97;0;77
157.28;820;23;23;0;4.93;85;0;65;52;18;0;54;4;0.44;1.0;1.0;3;1;18;2.88;0.6;2.4;3.4;345;128;14.47;13.61;0.941;0;1;0;0;1;1;0;0;0;1;0;277;42;167;97;0;82
157.68;756;21;21;0;4.66;85;0;65;52;18;0;53;3;0.43;1.0;1.0;3;1;18;2.62;0.6;2.29;2.9;345;128;14.7;13.61;0.926;0;1;0;0;1;1;0;0;0;1;0;271;42;167;97;0;77
158.06;807;22;22;0;4.81;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.2;345;128;14.7;13.11;0.892;0;1;0;0;1;1;0;0;0;1;0;270;42;167;97;0;77
158.45;832;22;22;0;4.77;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.34;3.3;345;128;14.7;13.11;0.892;0;1;0;0;1;1;0;0;0;1;0;266;42;166;97;0;77
158.84;832;22;22;0;4.66;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.29;3.2;345;128;14.7;13.11;0.892;0;1;0;0;1;1;0;0;0;1;0;265;42;167;97;0;77
159.23;781;22;22;0;4.77;86;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.34;3.1;345;128;14.7;13.51;0.919;0;1;0;0;1;1;0;0;0;1;0;268;42;166;97;0;77
159.63;871;22;22;0;4.82;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.5;345;128;14.7;13.51;0.919;0;1;0;0;1;1;0;0;0;1;0;267;42;166;97;0;74
160.0;768;22;22;0;4.72;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.0;345;128;14.7;13.51;0.919;0;1;0;0;1;1;0;0;0;1;0;263;42;166;97;0;85
160.39;832;22;22;0;4.81;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;13.81;0.939;0;1;0;0;1;1;0;0;0;1;0;272;42;167;97;0;77
160.79;768;22;22;0;4.73;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.0;345;128;14.7;13.81;0.939;0;1;0;0;1;1;0;0;0;1;0;272;42;167;97;0;77
161.18;781;23;23;0;4.88;85;0;66;52;18;0;54;4;0.44;1.0;1.0;3;1;18;2.88;0.6;2.38;3.2;345;128;14.47;12.81;0.885;0;1;0;0;1;1;0;0;0;1;0;276;42;168;97;0;82
161.55;832;23;23;0;4.93;85;0;65;52;18;0;54;4;0.44;1.0;1.0;3;1;18;2.88;0.6;2.4;3.4;345;128;14.47;12.81;0.885;0;1;0;0;1;1;0;0;0;1;0;279;42;167;97;0;81
161.58;832;23;23;0;4.93;85;0;65;52;18;0;54;4;0.44;1.0;1.0;3;1;18;2.88;0.6;2.4;3.4;345;128;14.47;12.81;0.885;0;1;0;0;1;1;0;0;0;1;0;279;42;167;97;0;81
161.95;781;21;21;0;4.68;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.62;0.6;2.3;3.0;345;128;14.7;12.81;0.871;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;81
162.34;781;22;22;0;4.81;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.1;345;128;14.7;12.81;0.871;0;1;0;0;1;1;0;0;0;1;0;274;42;167;97;0;81
162.72;832;22;22;0;4.81;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;12.81;0.871;0;1;0;0;1;1;0;0;0;1;0;273;42;168;97;0;74
163.12;820;23;23;0;4.86;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.37;3.3;345;128;14.47;12.91;0.892;0;1;0;0;1;1;0;0;0;1;0;275;42;168;97;0;73
163.5;845;22;22;0;4.83;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.4;345;128;14.7;12.91;0.878;0;1;0;0;1;1;0;0;0;1;0;275;42;167;97;0;90
163.89;807;22;22;0;4.71;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.31;3.2;345;128;14.7;12.91;0.878;0;1;0;0;1;1;0;0;0;1;0;274;42;168;97;0;77
163.91;807;22;22;0;4.71;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.31;3.2;345;128;14.7;12.91;0.878;0;1;0;0;1;1;0;0;0;1;0;274;42;168;97;0;77
164.28;807;22;22;0;4.81;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.2;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;270;42;167;97;0;77
164.67;807;22;22;0;4.78;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.34;3.2;345;128;14.7;13.91;0.946;0;1;0;0;1;1;0;0;0;1;0;270;42;167;97;0;74
165.06;832;23;23;0;4.87;86;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.38;3.4;345;128;14.47;14.41;0.996;0;1;0;0;1;1;0;0;0;1;0;272;42;166;97;0;77
165.46;820;22;22;0;4.8;86;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;14.41;0.98;0;1;0;0;1;1;0;0;0;1;0;268;42;166;97;0;77
165.84;781;22;22;0;4.83;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.1;345;128;14.7;14.41;0.98;0;1;0;0;1;1;0;0;0;1;0;272;42;167;96;0;72
166.24;832;22;22;0;4.78;87;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.3;345;128;14.7;15.11;1.028;0;1;0;0;1;1;0;0;0;1;0;270;42;164;97;0;78
166.62;781;21;21;0;4.68;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.62;0.6;2.3;3.0;345;128;14.7;15.11;1.028;0;1;0;0;1;1;0;0;0;1;0;267;42;167;97;0;77
167.02;807;22;22;0;4.81;85;0;66;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.2;345;128;14.7;15.11;1.028;0;1;0;0;1;1;0;0;0;1;0;271;42;167;96;0;77
167.39;845;22;22;0;4.81;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.4;345;128;14.7;12.81;0.871;0;1;0;0;1;1;0;0;0;1;0;268;42;167;96;0;77
167.78;781;21;21;0;4.67;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.62;0.6;2.3;3.0;345;128;14.7;12.81;0.871;0;1;0;0;1;1;0;0;0;1;0;265;42;166;96;0;146
168.19;807;23;23;0;4.91;87;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.88;0.6;2.4;3.3;345;128;14.47;13.01;0.899;0;1;0;0;1;1;0;0;0;1;0;273;42;167;96;0;40
168.56;768;22;22;0;4.68;85;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.75;0.6;2.3;3.0;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;267;42;167;96;0;77
168.96;807;22;22;0;4.81;85;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.35;3.2;345;128;14.7;13.01;0.885;0;1;0;0;1;1;0;0;0;1;0;270;42;167;96;0;77
169.34;845;21;21;0;4.6;86;0;65;52;18;0;51;3;0.42;1.0;1.0;3;1;18;2.62;0.6;2.27;3.2;345;128;14.7;13.02;0.886;0;1;0;0;1;1;0;0;0;1;0;256;42;166;96;0;73
169.74;807;22;22;0;4.73;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.32;3.2;345;128;14.7;13.02;0.886;0;1;0;0;1;1;0;0;0;1;0;262;42;167;96;0;73
170.12;832;22;22;0;4.82;86;0;65;52;18;0;53;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.36;3.3;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;268;42;166;96;0;77
170.52;768;22;22;0;4.7;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.75;0.6;2.31;3.0;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;263;42;166;96;0;77
170.91;820;22;22;0;4.78;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.34;3.3;345;128;14.7;13.31;0.905;0;1;0;0;1;1;0;0;0;1;0;262;42;166;96;0;70
171.29;807;21;21;0;4.57;86;0;65;52;18;0;51;3;0.42;1.0;1.0;3;1;18;2.62;0.6;2.26;3.1;345;128;14.7;15.91;1.082;0;1;0;0;1;1;0;0;0;1;0;259;42;165;96;0;90
171.68;768;22;22;0;4.7;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.75;0.6;2.31;3.0;345;128;14.7;15.91;1.082;0;1;0;0;1;1;0;0;0;1;0;262;42;166;96;0;76
172.06;756;21;21;0;4.6;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.62;0.6;2.27;2.9;345;128;14.7;15.91;1.082;0;1;0;0;1;1;0;0;0;1;0;266;42;166;96;0;76
172.46;768;21;21;0;4.67;86;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.62;0.6;2.3;3.0;345;128;14.7;13.41;0.912;0;1;0;0;1;1;0;0;0;1;0;262;42;166;96;0;76
172.86;820;22;22;0;4.76;85;0;65;52;18;0;52;4;0.43;1.0;1.0;3;1;18;2.75;0.6;2.33;3.3;345;128;14.7;13.41;0.912;0;1;0;0;1;1;0;0;0;1;0;267;42;167;96;0;77
173.22;768;21;21;0;4.65;86;0;65;52;18;0;52;3;0.43;1.0;1.0;3;1;18;2.62;0.6;2.29;3.0;345;128;14.7;12.31;0.837;0;1;0;0;1;1;0;0;0;1;0;264;42;166;96;0;77
