Time,THR,RPM,SSM,TWAT,TAIR,AFR,AFR_WBL,AFR_WBL/AFR,COEFF,DGTC_RICH,DGTC_LEAN,DGTC_PRESS,UOZ,FAZ,INJ,InjDC,AIR,GBC,SPD,ErrCnt,Err,fSTOP,fXX,fXXFix,fPOW,fFUELOFF,fDETZONE,fDET,fADS,fLAMREG,fLAM,fLEARN,PXX_ZONE,PRESS,PRESS_RT,KGBC,KGBC_DAD,Marker,fIgnCut,fFlatShift,RawKnock,KnockSPAttnr,KnockSPFilterFreq,KnockSPBaseADC,KnockAttnr,KnockAttnrCorr,RPM40,RPM10,DFRXX,JUFRXX,JFRXX1,JFRXX2,Tchrg,Ktchrg,TBL_UOZ,TBL_AFR,AFR_WBL_A,GBC_MAF,GBC_MAP,AIR_MAF,AIR_MAP,USM,Ubat,DiffFPress,KGTC_DFP,ADCmaf,ADCmap,ADCtwat,ADCtair,ADCtps,ADClam,Gear,ErrEx1,ErrEx2,ErrEx3,Knock,C1Rtrd,C2Rtrd,C3Rtrd,C4Rtrd,C5Rtrd,C6Rtrd,C7Rtrd,C8Rtrd,IWGDC,WGDC,IgnMode,OvercurrCnt,LaunchTime,LaunchRPM,CutOffRPM,CutOffDelta,Noise,ComKnockThld,C1Knock,C2Knock,C3Knock,C4Knock,C5Knock,C6Knock,C7Knock,C8Knock,C1KnockThld,C2KnockThld,C3KnockThld,C4KnockThld,C5KnockThld,C6KnockThld,C7KnockThld,C8KnockThld
0.860,0,995,26,86,48,14.7,14.85,1.01,1,0,0,0,12,312,2.464,2,25,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.95,35,0.32,1,0,0,0,0,0,0,0,0,0,1000,1000,800,800,1090,1400,76,0.258,26.5,13.95,14.59,0,136.5,0,25,25,13.112,350.72,1,0.664,0.664,0.547,2.617,0.254,0.02,0,,,,66,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,66,51,68,66,64,47,0,39321,303,171,258,205,165,154,26222,47513
0.920,0,978,25,86,48,14.7,14.85,1.01,1,0,0,0,12,312,2.456,2,24,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.95,35,0.32,1,0,0,0,0,0,0,0,0,0,960,980,800,800,1090,1400,76,0.258,25.5,13.95,14.64,0,135.83,0,24,26,13.112,350.72,1,0.664,0.664,0.547,2.617,0.254,0.02,0,,,,68,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,66,62,60,68,64,47,0,39321,303,171,253,202,165,154,26222,47513
0.980,0,972,26,86,48,14.7,14.85,1.01,1,0,0,0,12,312,2.472,2,24,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.17,36,0.32,1,0,0,0,0,0,0,0,0,0,960,970,800,800,1090,1400,76,0.254,25.5,13.95,14.64,0,136.5,0,24,26,13.112,350.72,1,0.664,0.664,0.547,2.617,0.254,0.02,0,,,,77,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,77,62,60,68,64,57,0,39321,298,171,253,202,168,154,26222,47513
1.040,0,968,25,86,48,14.7,14.85,1.01,1,0,0,0,12,312,2.472,1,24,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.4,36,0.32,1,0,0,0,0,0,0,0,0,0,960,970,800,800,1090,1400,76,0.254,25.5,13.95,14.64,0,136.5,0,24,25,13.112,350.72,1,0.664,0.664,0.547,2.617,0.254,0.02,0,,,,55,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,77,49,66,55,64,57,0,39321,298,168,250,199,168,154,26222,47513
1.100,0,958,25,86,48,14.7,14.88,1.012,1,0,0,0,12,312,2.472,1,24,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.62,36,0.32,1,0,0,0,0,0,0,0,0,0,960,960,800,800,1090,1400,76,0.254,25.5,13.95,14.64,0,136.5,0,24,25,13.112,350.72,1,0.664,0.664,0.547,2.617,0.254,0.02,0,,,,53,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,53,49,66,55,49,45,0,39321,289,168,250,199,165,151,26222,47513
1.160,0,948,25,86,48,14.7,14.88,1.012,1,0,0,0,12,312,2.472,1,23,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.62,36,0.32,1,0,0,0,0,0,0,0,0,0,960,950,800,800,1090,1400,76,0.254,25.5,13.95,14.7,0,136.5,0,23,25,13.112,350.72,1,0.684,0.684,0.547,2.617,0.254,0.02,0,,,,51,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,53,51,62,51,49,45,0,39321,289,165,247,196,165,151,26222,47513
1.220,0,938,25,86,48,14.7,14.88,1.012,1,0,0,0,11,312,2.488,1,23,137.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.85,36,0.328,1,0,0,0,0,0,0,0,0,0,920,940,800,800,1090,1400,76,0.254,24.5,13.95,14.7,0,137.33,0,23,25,13.112,350.72,1,0.684,0.684,0.547,2.617,0.254,0.02,0,,,,37,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,53,51,62,51,50,37,0,39321,289,165,247,196,163,149,26222,47513
1.280,0,933,25,86,48,14.7,14.88,1.012,1,0,0,0,11,312,2.488,1,23,137.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.85,36,0.32,1,0,0,0,0,0,0,0,0,0,920,930,800,800,1090,1400,76,0.254,24.5,13.95,14.87,0,137.67,0,23,25,13.112,350.72,1,0.703,0.703,0.547,2.617,0.254,0.02,0,,,,66,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,77,41,66,51,50,37,0,39321,284,163,244,196,163,149,26222,47513
1.380,0,927,24,86,48,14.7,14.88,1.012,1,0,0,0,11,312,2.512,1,23,139.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.07,36,0.328,1,0,0,0,0,0,0,0,0,0,920,930,800,800,1090,1400,76,0.254,24.5,13.95,14.87,0,139.33,0,23,24,13.112,350.72,1,0.684,0.684,0.547,2.617,0.254,0.02,0,,,,39,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,59,39,66,54,39,41,0,39321,275,160,244,194,160,146,26222,47513
1.440,0,914,24,86,48,14.7,14.88,1.012,1,0,0,0,11,312,2.512,1,23,139.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.3,37,0.328,1,0,0,0,0,0,0,0,0,0,920,910,800,800,1090,1400,76,0.254,24.5,13.95,14.93,0,139.5,0,23,25,13.112,350.72,1,0.684,0.684,0.547,2.617,0.254,0.02,0,,,,37,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,28,45,250,59,39,55,46,37,41,0,39321,275,160,239,191,154,146,26222,47513
